SampleID,Deseq_ABHD1,Deseq_ABLIM1,Deseq_ACADVL,Deseq_ACAT2,Deseq_ACOT8,Deseq_ACPT,Deseq_ACSM3,Deseq_ACTB,Deseq_ACTG1,Deseq_ACTL10,Deseq_ADAR,Deseq_ADCY3,Deseq_ADD3,Deseq_AEBP1,Deseq_AGAP2,Deseq_AGER,Deseq_AHNAK,Deseq_AHR,Deseq_ALG1,Deseq_ALG1L9P,proteome_HPR,proteome_PROZ,proteome_SERPINF2,proteome_FCGBP,proteome_TGFBI,proteome_CPB2,proteome_IL1RAP,proteome_SAA1,proteome_VCL,proteome_KV320.2,proteome_CFHR2,proteome_KV139,proteome_ORM2,proteome_IGHD,proteome_DBH,proteome_APOC4,proteome_PRG4.1,proteome_IGHG4,proteome_LV144,proteome_C1R,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_209.1184_8.2,metabolome_nHILIC_296.0378_11,metabolome_nRPLC_315.2539_9.7,metabolome_nRPLC_155.0713_4.9,metabolome_pRPLC_526.2924_9.8,metabolome_pHILIC_189.1233_8.4,metabolome_nRPLC_287.2227_10.2,metabolome_nRPLC_227.1289_6.9,metabolome_pRPLC_169.0971_1.6,metabolome_nRPLC_215.1288_6.8,metabolome_nRPLC_432.1927_8.8,metabolome_nRPLC_131.0714_1.6,metabolome_nRPLC_243.1601_8,metabolome_nHILIC_191.0561_8.5,metabolome_pHILIC_200.128_6.8,metabolome_nHILIC_241.087_1.1,metabolome_nRPLC_567.3177_9.2,metabolome_nHILIC_218.1032_6.5,metabolome_nRPLC_283.1088_9.6,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZKVR426-06,-2.750739992,3.367158123,2.904686555,-1.792518375,-0.189165632,0.886929228,-1.352465758,3.294525288,2.855917607,1.519025988,3.075578082,1.880679207,3.113479691,2.334512754,2.891663722,1.523254695,2.749671869,1.222701536,0.467330833,0.270755624,-0.50245091,0.170855873,0.124025612,-0.671158979,0.924585317,0.201567286,0.16079228,-0.270108975,-1.563413054,0.593685065,0.328865146,1.001115191,0.244850874,-1.462296833,-0.123552008,0.064567891,0.19293025,-0.136175954,0.649205129,-0.465246928,-0.455602398,-0.321007709,0.085185127,-0.494454206,-0.649104606,1.497472849,0.068466621,0.297110435,-0.586027065,-0.456820869,-0.726429548,-0.812403496,-0.46854937,-0.816250568,-0.855958158,0.126208309,-0.681559765,-0.840584555,0.671360459,-0.587875003,3.26894687,-0.899979382,-0.900702713,0.035991159,-0.387543775,-0.438929604,-0.421531708,-0.453768027,-0.453768027,-0.118235782,-0.434765104,5.098121899,-0.194849326,-0.830834948,0.606998009,-0.837764544,0.87353153,-0.830825106,4.501186676,1.089862225,3.181384873,-0.242761553,0.809073362,0.298491215,-0.255735813,2.649123515,1.305627826,-0.027964193,-0.261171254,-0.348822771,0.079809461,0
ZKVR426-07,-2.415299189,-0.750250943,-0.331399597,-0.291436448,0.9959682,-1.372821132,-0.120230792,-0.080300255,0.140817447,0.493175271,-0.930092594,-3.405990531,0.055198947,-1.827334876,-1.460070443,-2.3473679,-0.754250309,-2.823627283,-0.012852384,-0.91504674,-0.336301831,0.365346055,-0.333929436,-1.559138543,1.237628646,0.648792902,0.076635321,-0.047708654,0.725615897,0.304260185,0.503821615,1.22382819,-0.358800644,-1.89940408,-1.059635199,0.16081516,0.286176822,-0.420371348,0.038937082,0.394968103,-0.50845624,-0.659882768,-0.593350648,-0.366426614,-0.519765064,0.513728729,3.499014171,-0.22816503,-0.322902529,-0.470871212,-0.804337558,-1.005706005,-0.780573269,-0.528354686,-0.878705549,0.454950619,-0.460325904,-1.265264856,0.976157271,-0.788091444,3.729332153,-0.804807642,-0.805556537,0.319294995,-0.430539052,-0.43638543,-0.462074602,-0.463769073,-0.463769073,0.152864561,-0.504737259,0.213015746,0.293095827,0.817727346,-0.013521713,0.809643897,0.570312547,0.817271538,4.431149511,1.050125449,3.522788451,0.135170748,0.861788856,0.258126803,-0.686252868,0.916770525,1.108681061,-0.134848463,-0.439039438,-0.275340008,-0.277790847,0
ZKVR426-09,-1.146077566,-0.750250943,-0.014272549,-0.63622745,-0.234607159,0.128414647,-0.896312449,-0.191463023,-1.277189793,2.000677622,-0.930092594,-0.342252795,0.457499268,0.994943948,0.586622765,-0.024021808,-0.869179912,0.482996867,0.227174186,0.853991577,0.382564225,-0.442783546,0.219126749,-0.803997882,0.065098241,-0.601660711,0.489095058,0.2909432,0.422136547,0.770488602,0.426153229,0.935509239,0.850350629,-0.742295091,-0.541181088,0.647485653,0.203510285,0.045754671,0.914226678,-0.470018655,-0.826450363,-1.103282947,1.161123014,-0.630096818,-0.823658569,-0.44581122,2.426055196,-0.249242442,-0.920292278,-1.033627256,-1.259828279,-0.790090326,-0.754996463,-1.087534542,-0.753061311,0.34326581,-0.578341384,-1.520015716,2.700478539,-0.762899991,1.199931308,1.36762737,1.393031801,-0.646133813,-0.456431638,-0.438929604,-0.339559157,-0.427822015,-0.427822015,-0.828662839,-0.264554546,-0.428596755,-0.347740836,0.012030683,-0.106807198,0.048999829,-0.417286832,0.01180245,6.168071207,1.092176989,4.069034174,-0.053795402,-0.349545734,0.431117136,0.074021932,1.956182317,1.984336678,-0.149762548,-0.267166811,-0.201857244,0.081206336,0
ZKVR426-10,-0.115860419,0.634601326,-0.612580905,-0.515473224,-1.026407338,0.253065292,-1.062275533,-1.037097355,-0.138798753,0.398211904,-0.148344868,-0.484661248,0.245496549,-0.740444471,-0.167186491,0.484197693,0.176758773,-0.411682359,-0.836313045,0.198775565,0.606422651,0.396989538,0.714183509,-1.131615709,-1.257190237,-0.319707253,0.434041964,0.208957148,0.210272438,0.8253978,0.520810252,1.159790311,0.953867361,0.463517895,-1.459531331,0.914424726,0.553687847,0.413614233,0.880617764,-0.475696742,-0.027144936,-1.013337444,0.343648822,-0.373774776,-0.77481718,1.437467709,0.772848419,0.352315198,-0.226090084,-0.736701417,0.336771079,-0.463953911,0.614156114,-0.271895176,-0.875479101,0.980432591,-0.65592224,-0.821002859,1.922823407,-0.819362673,0.346962058,0.315698811,0.315283901,0.450584613,-0.456431638,-0.438637983,-0.465865575,-0.466020255,-0.466020255,-1.022901435,-0.530495916,1.546546456,1.61421699,2.282064687,-0.68708031,2.273672756,-0.417286832,2.281195265,4.277067747,1.196341354,2.999302966,-0.322326248,1.670466863,-0.012891384,-0.796172116,4.381476503,0.587529621,-0.239247053,-0.340112751,0.0430853,0.113334489,0
ZKVR426-11,-0.651686744,-0.750250943,0.4051443,-0.212222617,0.185975149,0.803471353,-1.625740428,0.589234526,0.352228669,-0.344003143,0.140764077,0.950273353,0.523541777,0.327848764,0.009850189,1.44540061,0.432991788,0.589272536,0.396410661,0.524914299,-0.107017017,-0.068452525,-0.519375483,-0.946284274,0.669736301,0.145658872,-0.482897516,0.088004928,-0.704967965,-0.927295078,0.152844339,0.992084064,-0.759326919,-0.628712854,0.264181611,0.040432204,0.138126768,0.221961271,0.447688277,0.320187576,0.045632911,-0.225127347,0.062244336,-0.439764108,-0.596490227,0.956528667,0.665293061,0.897652075,-0.582573118,-0.727758705,-0.521766634,-0.308893661,-0.327816744,-0.784537644,-0.748987842,0.778701821,-0.624087639,-1.410454657,0.168602539,-0.729402278,-0.160416891,-0.731910003,-0.732408653,-0.102604979,-0.412553295,-0.438929604,-0.402507895,-0.466311699,-0.466311699,2.269831514,-0.482996856,-0.428596755,-0.347832676,2.889383511,-0.063183125,2.902422772,-0.341166304,2.888342545,2.428086588,0.846812041,1.610928421,-0.043849815,0.276310474,-0.122451927,-0.869451615,2.649123515,0.499661064,-0.274046583,-0.363095719,0.239039336,-0.525037934,0
ZKVR426-13,-0.318163404,-0.750250943,-0.202527038,-0.823345781,0.007838706,-1.047007842,0.289679566,-1.769133469,-0.117077914,0.044574764,-0.930092594,-0.226260485,-1.209366864,-1.827334876,-1.460070443,-2.3473679,-1.017480076,0.182363195,-0.009601996,0.490719908,-0.021464576,0.589251567,0.228225056,-1.955046461,0.337552904,0.114841948,0.423420083,0.444339156,0.817944156,1.025132093,0.212194059,1.303093837,0.407826729,-1.143408942,0.088094863,0.268976801,0.468960103,-0.066349218,0.68164712,-0.651833608,0.649281537,-0.648838627,-1.381623771,-0.696233654,-0.694633168,0.895739363,1.164459432,1.056728799,-0.310739786,0.335233327,-0.412085837,-0.65722715,0.437287631,-0.277544206,-0.80800178,0.003399807,-0.024342596,-1.14747355,-0.445104131,-1.100752792,-0.332484918,-0.541490833,-0.542310455,1.172279903,-0.382915875,-0.438772789,-0.479631447,-0.466154979,-0.466154979,0.586169733,-0.445119822,-0.428596755,0.06635548,2.818349984,0.429823849,2.798933071,0.858211753,2.817329083,2.204400348,0.85596715,2.269734916,2.588977248,1.13310277,0.351230325,-0.202088709,0.114315292,2.940677424,-0.090228287,-0.093003277,4.247965545,0.462346447,0
ZKVR426-2011,-1.567707244,-0.750250943,-0.521098587,-1.400314253,-0.759956667,1.534525567,-1.37716864,0.000982581,-0.215213064,1.130217062,-0.930092594,0.084968522,-1.209366864,1.008569031,-1.460070443,0.328437968,-0.86130532,-2.823627283,-1.197289902,-0.751934476,0.143426482,0.286782787,0.382651425,-0.473947337,0.069654925,-0.404780159,0.365119657,0.211003952,-2.635539876,0.387218322,0.675745743,0.642981055,0.602585821,-1.461351525,-0.7953949,0.5416552,0.391232567,-0.105592156,0.626981706,-0.653553029,0.218264711,-0.296913356,2.407270485,-0.432583717,-0.530843508,1.595694404,-0.165907701,0.089233291,-0.65828857,0.037926886,-0.934494561,-0.112725879,-0.201797622,-0.723051806,-0.867781495,0.847670219,-0.630597386,-1.130195597,1.207448833,-0.094709898,3.655206495,0.151599036,0.15059325,-0.426254207,-0.38642456,-0.438929604,-0.451656084,-0.466311699,-0.466311699,-0.658074378,-0.441099134,-0.428596755,0.014766278,-0.380056668,0.259840293,-0.377162644,-0.093387745,-0.380174152,4.725305605,1.161619899,3.591069167,-0.561020334,0.572414484,0.321556593,-0.548853808,2.649123515,0.854165241,-0.199476162,-0.237189027,-0.054891718,-0.022162502,0
ZKVR426-2021,-0.948769133,-0.750250943,0.708333597,-1.300858342,-0.125973275,0.636093826,-0.413110505,0.0447562,0.555033234,2.642776805,0.329378713,-0.183739494,0.198620611,-1.827334876,-1.460070443,1.584377742,0.079819038,0.058598015,-0.213115016,-3.141578394,0.295523752,0.536419423,0.50744383,-0.825506859,-0.28926657,0.320981128,0.525566115,0.424781802,0.299094915,0.423893067,0.509091573,0.906837514,0.616583627,-0.475355027,-0.708314184,0.740704936,0.291292298,0.315505055,0.512446188,-0.389017365,-0.781533456,-0.452478796,-0.006168901,-0.46552884,-0.774014866,0.455411199,0.61192023,0.346768319,-0.878364078,-1.132485675,-0.836689306,-0.672223284,0.050910414,-0.944251062,-0.875956186,0.7222197,-0.645241372,-1.222977117,1.926473097,-1.117073163,2.371909463,-0.613093277,-0.613893667,-0.293535413,-0.431498037,-0.434880115,-0.458844057,-0.459296851,-0.459296851,-0.617425344,-0.522105459,-0.1562672,1.287157359,2.911246033,0.376329373,2.896590368,0.101927269,2.910198893,2.589172067,0.981454127,1.906811521,0.622504507,0.312201875,0.010173994,-0.773272273,1.78294702,0.484511313,-0.254161137,-0.419054249,-0.054891718,-0.62631146,0
ZL63I8R-05,-0.671107097,-0.750250943,0.39526394,-0.432082607,0.954081621,0.559878865,-1.113084026,-0.860359563,-0.778775576,1.691893217,-0.930092594,0.009571212,-0.183230748,0.932611766,0.144958568,0.745812555,-0.43975812,0.255824392,-0.073452234,0.371657905,0.099080083,-3.633077723,-0.625700383,-1.21156201,0.912893905,0.08960229,-0.405114568,0.051573694,-0.151000325,0.161993254,0.364909961,0.018232559,-0.34031967,-0.009382944,0.425894513,-0.731885077,-0.655503567,0.688667767,0.719455648,-0.276106824,-0.364021739,-0.302727164,0.36457763,-0.414356312,-0.564209008,-0.491719073,-0.162388878,-0.30129154,-0.186934585,1.130398199,-0.530080258,-0.214593731,-0.555578365,-0.111743147,1.539663101,0.810715978,-0.681621374,0.121349134,-0.9682428,-0.076579228,1.046050177,-0.075458015,-0.076402813,-0.799445499,-0.456431638,-0.427313509,-0.464597077,-0.453197797,-0.453197797,-0.893676906,-0.514411526,-0.397540587,-0.435737694,-0.439644847,-0.802490152,-0.447609537,-0.417286832,-0.4397455,-0.219631164,-0.455918531,-0.268864859,-0.057888086,-1.140626565,-0.586692299,-0.249923558,-1.160266744,-0.991937896,-0.337282289,-0.464592358,-0.439836114,-0.287444106,0
ZL63I8R-06,-0.00446605,0.024107441,0.83249326,-0.192921056,0.275691184,0.63575357,-0.294697229,-0.952323545,-1.277189793,0.349346656,0.120865755,-0.085265503,-1.209366864,0.295055684,-0.541669417,0.515988636,-0.56606275,-0.062161219,0.046460772,0.475431363,0.02972583,-2.753689643,-0.826832088,-0.373944396,0.977005834,-0.582780853,-0.976640611,-0.126841365,-0.18164163,-0.937155925,0.418754598,0.398893144,-0.412852479,-0.055340824,-0.002000328,-0.867521745,-0.35073989,0.675514807,0.683067975,-0.252347207,1.19140023,1.963229654,0.386519986,-0.387725699,-0.602228399,-0.879533628,0.056441966,-0.534907168,1.343587611,3.43393006,1.802363428,-0.353205655,0.969670433,1.673858271,1.612740012,0.319585916,-0.680850846,0.519186966,-1.263975434,0.262047205,-0.138951856,-0.338833197,-0.339707252,-0.799445499,-0.456431638,-0.430285807,-0.415754527,-0.415076221,-0.415076221,0.658467223,-0.470671129,-0.256784783,-0.435737694,-0.312321135,-0.754711049,-0.31990351,-0.091075012,-0.312457752,-0.323559368,-0.167065983,-0.435466074,0.279669274,-0.147865856,-0.512497561,-0.429981208,-0.876628408,-0.849210755,-0.39121162,-0.227923846,-0.464411341,0.229033536,0
ZL63I8R-07,-0.41188491,0.129563552,0.370483295,0.086693127,0.662826342,0.896322202,0.966444524,0.033724048,-0.612224943,1.40620398,-0.930092594,0.285796479,0.097578769,-0.201912866,-1.460070443,1.267143539,-0.083228386,0.171927402,0.510859415,-0.840428231,0.033721688,-3.758496489,-0.654670142,-1.377452538,1.170260852,-0.149859513,-1.454336853,0.01630367,0.370758389,0.674629308,0.264716504,-0.019553414,0.128176316,-0.09911443,-0.112456395,-1.066798161,-1.244357709,0.473721078,0.673660351,0.594729392,0.441971671,0.493560692,-0.127204038,0.343974909,-0.287285534,-0.675414542,0.657035057,-0.081984799,4.161741235,3.597807149,5.211935897,1.591480253,1.795611928,4.777191812,1.603576188,0.684490618,-0.681493374,3.537928079,-1.231139804,1.31336265,0.690669859,-0.877801083,-0.878294897,-0.799445499,-0.42034984,-0.437794061,-0.477205935,-0.464528357,-0.464528357,1.322517059,-0.540227923,-0.428596755,-0.435737694,-0.513096656,-0.873469674,-0.520732034,0.396111619,-0.513176562,-0.338406254,-0.517340219,-0.456291225,0.392188394,-1.014354367,-0.528396433,-0.202153161,-0.309351736,-0.79634885,-0.377729287,-0.235839181,-0.366110432,0.099088202,0
ZL63I8R-09,0.835054436,0.284667034,-0.47933353,1.141684744,-0.222489171,-2.124547812,0.668654325,-0.499191759,-0.344004195,-0.350156046,-0.248953869,-0.714737194,-0.759191877,-0.584100887,0.203475797,-1.286016319,0.067624984,-0.1619688,0.415692919,0.640531088,1.801367352,-1.200519909,0.007289623,0.487599286,0.42768382,-0.356524353,-0.912407587,-0.751908039,0.444746508,-0.221072114,0.962939607,-0.067703234,1.207569528,0.320471815,0.575932798,-0.898862681,-0.666047224,1.456930697,0.77644145,0.223534415,-0.657134663,-0.743381422,0.821486088,-0.569186792,-0.636822726,-0.399394212,-0.894437226,-0.452634001,0.387828717,0.147922536,0.350513777,2.650927855,-0.375652047,0.758118979,1.700652692,0.301534013,-0.680346604,1.09109478,-0.955289115,2.106859078,-0.489553499,-0.600529009,-0.601110743,-0.799445499,-0.456431638,-0.429446177,-0.467921238,-0.455611115,-0.455611115,0.495689674,-0.530475516,-0.3404501,-0.435737694,-0.1355899,-0.820971437,-0.144466922,-0.076825638,-0.135776436,-0.293865595,-0.834173758,-0.435466074,1.629898719,-0.035744852,-0.279314099,0.143263553,-0.876628408,-0.595473614,-0.328294068,-0.289663458,-0.390685659,0.369991187,0
ZL63I8R-11,-1.122621575,1.997845313,1.3029707,-0.99940845,-3.645094035,1.575637393,-1.701924669,-0.364645383,-0.378855761,1.838777541,0.567877698,0.707663173,-1.209366864,1.656009828,1.978990443,-0.013227908,-0.487118067,1.044170859,-2.155298332,1.231005255,0.029139067,-1.972248834,-0.947006314,-0.280576993,0.8825776,-0.171426991,-0.694799549,-0.230459573,-0.244259079,-0.964113541,0.588562592,-0.005329623,-0.25372595,-0.254074036,-0.001275459,-0.020580879,-0.249250814,0.540128814,0.599289526,0.517290713,0.354233518,-0.203247379,-0.524764225,-0.525600009,-0.644272186,0.686413868,-0.421887932,-0.411381575,-0.383824459,2.122970973,-0.834552692,0.67329807,0.633383043,-0.427250876,1.47105597,0.307116647,5.499024198,1.63665854,-0.819687057,1.050985082,0.193053665,-0.411599163,-0.412453673,-0.234003585,-0.456431638,-0.429982796,-0.45902454,-0.44544852,-0.44544852,0.54224131,-0.518716361,-0.428596755,-0.435737694,0.042065246,-0.793622471,0.037058109,-0.119523847,0.04182853,-0.23447805,-0.758249727,-0.477116377,-0.031922135,-1.291935488,-0.438302822,0.073445281,-0.876628408,-0.944362182,-0.397952786,-0.436888686,-0.710163616,0.157453479,0
ZL63I8R-12,1.010186711,-0.009901188,0.450795037,0.999231865,-0.640970523,-0.275592056,0.828657924,-0.200833321,-0.391878359,0.278802099,-0.290409677,0.898011305,-0.077939113,-0.937961999,-0.582004178,-0.359394692,0.029023316,0.287935038,1.013718212,0.100335291,0.188263415,-1.819792671,-0.207045436,0.158567669,0.619135682,-1.118447526,0.224542692,0.365526667,-0.040670578,0.104595433,0.776634389,-1.402305754,0.579004665,0.20346664,0.616352733,0.701974409,0.170299548,0.803822389,0.872838927,-0.508636124,-0.34992655,-0.411070074,0.144700773,-0.69507164,-0.012888894,-0.419335181,-0.999621651,-0.268178734,-0.476796224,2.546346509,-0.437907483,1.755650148,0.53803201,-0.256256176,0.921832903,0.545378331,-0.681760753,1.696366567,-0.599403885,2.768279512,-0.104696342,-0.28764543,-0.288285727,0.132024345,-0.456431638,-0.434070013,-0.445530451,-0.442624953,-0.442624953,0.955899632,-0.361646942,-0.047727876,-0.435737694,0.338297394,-0.895641602,0.327968592,-0.285011816,0.337977005,-0.338406254,-0.822401268,-0.352165466,0.764367024,-0.147865856,-0.26871485,-0.870938715,-1.018447576,-0.722342184,-0.382223398,-0.246129117,-0.513561796,0.439368781,0
ZL63I8R-14,-1.231341924,3.528508711,1.381015642,-0.633103896,0.501596712,0.791061194,0.209593535,3.456993952,3.538668902,1.433153509,3.51570412,0.903120346,3.396404769,0.858594344,2.724413968,0.968640547,3.552506214,3.015866316,0.240999907,-0.256128131,0.77758973,-1.136843248,-0.813485473,-1.60643954,1.553736221,-0.732043787,1.328841614,0.368604707,-0.401284531,-0.586401866,-0.717263704,1.308486363,0.504869021,0.604641988,0.764849873,0.185532982,-0.13098028,1.471411738,1.106190414,0.699530285,1.307249861,2.465960694,-0.009104932,-0.198471681,-0.664805034,-0.827613112,0.050648837,-0.250195463,2.996222325,4.166241728,2.168305501,0.039145651,2.405239529,2.498019302,-0.285228545,1.091756438,-0.661094742,2.6954194,-1.209895283,-0.009597128,1.377438627,-0.877004626,-0.877734128,0.090523312,-0.44808048,-0.429121303,-0.459703158,-0.452184801,-0.452184801,0.068106192,-0.522303356,-0.386968275,0.42778875,0.722401168,-0.106277567,0.711513346,-0.272458168,0.721972286,-0.223915283,-0.718648507,-0.432804706,0.46275694,0.762336997,-0.380216519,-0.483043243,-0.223731147,-0.693966665,-0.398051176,-0.228236305,-0.464343798,0.175011088,0
ZL63I8R-15,-0.544675827,1.615130829,0.361728746,-1.218140674,0.273897607,0.548927687,-1.103630512,2.332638293,2.192568449,-0.758900569,1.945953987,0.654112467,1.148659469,-0.717595301,0.761937734,0.477720465,2.069520228,0.893081876,0.173004176,0.246042049,0.268793162,-2.909644443,-0.374805396,-0.35812079,0.867628068,-0.253828906,0.00619308,0.469687401,0.446631097,-1.060989981,0.332664782,-0.567895964,0.244999518,0.13646376,0.674582257,0.128048875,-0.160804694,0.65663354,0.894122184,-0.238003467,-0.449002589,-0.361222673,0.549153542,-0.815194384,-0.757953951,-0.162487117,-0.3594559,0.099464739,-0.602103889,1.213881429,-0.673959813,0.615452463,0.077706414,-0.594152334,1.302690579,-0.173532275,2.674270656,1.413887519,-0.841057454,0.587777048,-0.295906757,0.141075503,0.140072543,0.083913497,-0.456431638,-0.428167189,-0.403966316,-0.399871806,-0.399871806,0.240157185,-0.43166085,-0.267039926,-0.435737694,-0.288314189,-0.699877203,-0.297100262,0.088482082,-0.288457586,-0.295865376,-0.536094432,-0.215064547,0.390272157,1.702983467,-0.522578656,-0.585831487,-1.068847252,-0.826262139,-0.44665479,-0.344519481,-0.610085324,-0.336191983,0
ZL9BTWF-07,-0.988146656,-0.750250943,-1.296056663,-1.26820934,-2.333951742,-0.792168618,-1.410522033,0.12847724,0.205552481,-0.785965703,0.26474048,-1.963457011,-0.336948605,-0.166117887,-1.460070443,-1.131355699,-0.53839823,0.222112362,-2.645710668,-0.789752395,-0.052365881,0.852205427,1.502407349,0.361393837,1.47366679,0.020340405,1.367043011,-0.79206733,0.801226484,0.718829265,1.522295416,1.988548876,0.608164189,0.417102351,0.443063444,-1.414819877,0.310814549,-0.648833819,-1.073093609,-0.137273584,-0.071488789,-0.621015004,-0.11375711,-1.379750879,-0.188759807,0.029247694,-0.901878377,-0.854482094,-0.162467117,0.314369419,1.056225018,0.415084543,0.800747504,0.209454173,0.487386601,-0.349477852,-0.026324855,-0.173987498,-0.233586725,1.294382184,-0.388761855,-0.975070514,-0.975773676,0.252184178,1.534760523,-0.434172521,-0.467367658,-0.458586132,-0.458586132,0.211923053,-0.476210614,-0.342961024,-0.415590526,0.093259282,-0.98611074,0.088481531,0.523163575,0.093008106,-0.241901493,-1.081737283,-0.560416984,-0.239649743,-0.930535755,-1.259744566,0.33434514,-1.302085912,-0.981365515,-0.481093837,-0.433722552,-0.488986568,-0.083165636,0
ZL9BTWF-09,-0.146550443,-0.750250943,-0.507684959,0.165025422,-0.024438234,-0.729008823,0.546863428,-0.750960966,-0.697469199,0.590386166,-0.267359027,-0.357990569,-1.209366864,-1.827334876,-1.460070443,0.01581902,-0.422237952,-1.74407666,-0.395772009,0.454591724,0.693028919,0.577975602,1.609370407,-0.215466625,1.742405496,-0.099864162,0.714127672,-0.431193649,0.391144472,1.238640973,0.176549742,-0.849069398,0.592893091,0.246165478,0.428689154,-1.200995367,-0.368000464,-0.700977375,-2.888478755,0.57889663,-0.667171412,-0.654574108,1.766625314,-1.462258488,-0.351029336,0.459410437,-0.316614932,-1.040069385,-0.156645174,0.404320959,-0.067374865,0.477475626,-0.039811184,0.061811501,1.917078183,-0.296490074,-0.354708516,-0.422440523,0.449954889,1.317936577,-0.507430396,-0.573740157,-0.574147537,0.074335544,0.819836272,-0.395557232,-0.427248053,-0.42296572,-0.42296572,0.535779733,-0.465911891,-0.027936507,-0.435737694,-0.616221486,-0.475132983,-0.613946936,-0.313019733,-0.616272263,-0.279018709,-1.117907832,-0.435466074,-0.793590028,-0.722622052,-1.360437425,1.069274319,-0.309351736,-1.044799801,-0.46985856,-0.587280048,-0.415260886,-0.86173641,0
ZL9BTWF-10,1.380618474,0.74703115,-0.175511632,0.872739183,0.803631625,-0.836916115,0.33756707,-0.164905028,0.110921474,0.619931771,-0.930092594,0.810348718,-0.620091646,-1.827334876,-0.280802188,0.470537248,-0.204448564,-0.458395282,0.410257103,-0.283542667,0.9499984,0.567626157,1.557492087,0.785593171,-2.026647021,-0.970115145,0.098701583,-1.678514274,0.142833503,1.329922647,1.027375102,1.230140639,0.525899385,0.080363691,0.435263128,-1.406401846,-0.831066821,-0.52152918,-1.260739242,0.237649661,-0.665664031,-1.327138432,0.061715478,-1.463159049,-0.25980201,-0.218366006,-0.25945174,-0.91041546,-0.526358236,-0.188455733,-0.615600718,1.348530473,-0.312676413,-0.304055377,0.342634846,-0.718100089,0.954325918,-0.514069566,-0.086443112,0.537353139,-0.506375313,-0.596043564,-0.59560423,-0.618913177,0.26399279,-0.284059594,-0.317798429,-0.310964804,-0.310964804,0.005209835,-0.380950829,0.394945422,-0.435737694,-0.790185257,-0.653642069,-0.795103605,-0.417286832,-0.789377976,-0.293865595,-1.177623362,-0.456291225,0.496052198,-1.007823047,-1.217347573,3.189545003,-1.160266744,-0.854496945,-0.467611504,-0.579364713,-0.439836114,-0.696001048,0
ZL9BTWF-11,0.837693693,0.08397673,-0.183884962,0.860178154,0.921016995,-0.292643014,0.654112307,-0.092961957,0.127783118,-0.271586753,-0.930092594,0.611507499,0.349572411,-0.272316663,0.075178798,0.422884988,-0.438329093,0.60279661,0.745824213,0.357822257,0.108278185,1.554963276,0.382880641,-1.278926939,1.20775387,0.656766168,0.843242598,-0.291963799,-0.124593763,-1.478652223,-1.844623883,0.368573962,0.027774102,-0.299324624,0.347918433,0.594306701,-0.709310116,-0.804944628,-0.607049951,0.095162414,-0.498975935,-1.059911995,-0.822760889,-1.47891177,-0.1701511,0.069795618,-0.292443942,-1.002897548,-0.242057013,0.280877829,-0.663404454,0.186368891,-0.705856601,-0.300306257,1.448762446,-0.631796799,0.039318985,0.495614568,-0.390592457,0.254930042,-0.284648466,-0.949732131,-0.950442099,2.598991204,1.21584059,-0.298960049,-0.330748852,-0.316553126,-0.316553126,1.543425055,-0.402491015,-0.428596755,-0.435737694,-0.455551107,-0.113441661,-0.449048933,-0.250539893,-0.455647267,-0.323559368,-1.11961399,-0.372990618,-0.603173055,-0.811883433,-1.371036673,0.676087208,-0.876628408,-1.002510277,-0.481093837,-0.560367909,-0.587287479,-1.004345909,0
ZL9BTWF-12,0.624096154,-0.314364122,-0.63872708,1.050812548,0.129969003,-0.636658848,0.837523682,-0.547445843,-0.264794006,-1.973401737,-0.082042158,0.054333324,0.342269362,-1.827334876,-0.295986707,-0.352977694,0.143007571,0.29574287,0.545036135,0.387159628,0.603964113,1.361879442,0.918508607,-2.269712019,0.188208516,-1.183424209,0.345445856,-0.48101905,-2.428016379,-0.175449821,-1.900545466,-1.453162111,0.766808325,0.376530438,0.066666344,0.856430809,-0.121395631,-0.550806308,-0.253959961,-0.519297295,-0.313381213,-0.797229934,1.379799191,-1.321708507,-0.457155718,-0.238134679,0.124742727,-0.826514806,0.018191156,0.159416158,0.165916472,3.73435727,-0.101464748,0.573938292,0.072012724,-0.459994731,2.906599765,-0.186431633,-0.251790319,1.542881132,-0.499879169,-0.71631474,-0.715403567,-0.292261553,0.634160063,-0.235927479,-0.269519665,-0.257926398,-0.257926398,-0.205914467,-0.364420226,-0.428596755,-0.435737694,-0.762730303,0.405594726,-0.728017303,-0.338393243,-0.762739698,-0.338406254,-1.097604552,-0.581242136,-0.975351683,-0.378639162,-1.333939304,-0.746000754,-1.160266744,-1.03951361,-0.494576169,-0.45826009,-0.562712251,-1.077027198,0
