SampleID,Deseq_AHNAK,Deseq_HLA-E,Deseq_RPL3,Deseq_UBC,Deseq_RPS20,Deseq_IQGAP1,Deseq_LCP1,Deseq_RPS24,Deseq_RPL23,Deseq_EEF2,Deseq_SNORD17,Deseq_ANXA6,Deseq_RMRP,Deseq_RPL6,Deseq_PSAP,Deseq_TMSB10,Deseq_EEF1A1,Deseq_RPL32,Deseq_ANXA1,Deseq_LYZ,proteome_HV313,proteome_APOE,proteome_CAPZB,proteome_CLU,proteome_IGHG4,proteome_A2M,proteome_CFHR2,proteome_IL1RAP,proteome_IGHA2,proteome_HPR,proteome_PROZ,proteome_HP,proteome_PLTP,proteome_LV743,proteome_C6,proteome_CD14,proteome_CAMP,proteome_SAA1,proteome_KV320.1,proteome_FCN2,metabolome_nRPLC_463.3428_11,metabolome_nRPLC_437.3271_10.7,metabolome_nRPLC_393.3013_10.7,metabolome_nRPLC_461.3269_10.7,metabolome_nRPLC_445.3323_11,metabolome_nRPLC_507.3686_10.6,metabolome_nRPLC_389.2702_10.4,metabolome_nRPLC_439.3427_10.9,metabolome_nRPLC_445.3324_11.4,metabolome_nRPLC_453.3223_9.8,metabolome_nRPLC_435.3115_10.4,metabolome_nRPLC_399.3268_11.1,metabolome_nRPLC_473.3632_11.4,metabolome_nRPLC_377.2696_10.5,metabolome_nRPLC_351.254_10.3,metabolome_nRPLC_299.2228_9.3,metabolome_nRPLC_313.2385_10.3,metabolome_nRPLC_155.0713_4.9,metabolome_nHILIC_277.2171_1,metabolome_pHILIC_188.128_8,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_class_Betaproteobacteria,nares_genus_unclassified_Neisseriaceae,nares_phylum_Proteobacteria,nares_family_Staphylococcaceae,nares_genus_Staphylococcus,nares_order_Bacillales,gut_genus_unclassified_Porphyromonadaceae,gut_genus_Clostridium.IV,nares_family_Comamonadaceae,gut_genus_Dorea,gut_genus_Ruminococcus,gut_family_Porphyromonadaceae,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,IL5,IL2,IL12P40,LEPTIN,PDGFBB,CHEX4,GCSF,MIP1B,IFNB,CD40L,IP10,CHEX1,RESISTIN,label
ZKVR426-06,2.749671869,2.912317525,2.061697543,2.922685418,1.649317338,2.931522718,1.904332262,2.209143254,1.378280194,2.622518129,3.438908785,2.982843507,1.838307541,2.327156448,1.96085416,1.330519845,2.189542119,1.610486719,2.348042846,1.692718465,-1.290555755,0.009826194,-0.461978653,0.475403697,-0.136175954,1.049888031,0.328865146,0.16079228,-0.114875414,-0.50245091,0.170855873,0.342740946,0.786842765,-0.11488171,0.370722021,0.582117608,-0.101222913,-0.270108975,0.517192182,-0.039422248,-1.193984267,-1.15994205,-0.960623331,-1.168093872,-0.98565593,-1.082918351,-0.948957852,-1.221203915,-1.029607818,-0.73617102,-1.26440592,-0.669795259,-0.892154545,-0.80928256,-1.044405311,0.036153344,-0.439918023,-0.649104606,-1.046675602,-0.146211972,-0.453768027,-0.453768027,-0.421531708,-0.438929604,-0.434765104,-0.830825106,-0.830834948,-0.837764544,-0.194849326,3.26894687,5.098121899,-0.118235782,0.035991159,0.606998009,-0.387543775,-0.900702713,-0.899979382,0.87353153,3.181384873,4.501186676,0.298491215,1.089862225,-0.255735813,2.649123515,-0.348822771,1.305627826,-0.027964193,-0.261171254,-0.242761553,0.809073362,0.079809461,0
ZKVR426-07,-0.754250309,-1.160281843,-1.403831139,-0.885036076,-0.78479483,-0.975341387,0.252290261,-0.965861473,-0.809730614,-0.255495129,-0.446283719,-0.704004808,0.041187976,-0.640252789,-1.331712948,-1.081480231,-1.045750991,-1.041273562,0.539328886,-0.481548151,-1.220922846,-0.446202362,-0.67813058,1.127575871,-0.420371348,0.334786033,0.503821615,0.076635321,-0.278303556,-0.336301831,0.365346055,-0.122849696,0.800118715,0.417519301,-0.241995103,1.088153148,-0.034425302,-0.047708654,0.522228778,0.156525507,-0.887855621,-0.822816098,-0.557052179,-0.7408475,-0.995879162,-0.694595917,-0.341682085,-0.669797134,-1.127772136,-0.550352798,-0.897199389,-0.756642463,-0.94207365,-0.659752995,-0.625223912,-0.21896972,-0.827660036,-0.519765064,-0.689940472,-0.074964086,-0.463769073,-0.463769073,-0.462074602,-0.43638543,-0.504737259,0.817271538,0.817727346,0.809643897,0.293095827,3.729332153,0.213015746,0.152864561,0.319294995,-0.013521713,-0.430539052,-0.805556537,-0.804807642,0.570312547,3.522788451,4.431149511,0.258126803,1.050125449,-0.686252868,0.916770525,-0.275340008,1.108681061,-0.134848463,-0.439039438,0.135170748,0.861788856,-0.277790847,0
ZKVR426-09,-0.869179912,-0.817357302,-1.403831139,0.349298878,-0.78479483,-0.975341387,-1.170449183,-2.123907921,-0.809730614,-1.654272124,-0.446283719,-0.704004808,0.331085856,-0.640252789,-1.331712948,-2.231634468,-1.045750991,-1.041273562,-0.816345874,-1.437829193,-1.168128381,0.041077664,0.74156587,-0.12872486,0.045754671,0.107713828,0.426153229,0.489095058,0.035186465,0.382564225,-0.442783546,0.908115327,-1.361729872,0.064821302,0.200769015,0.511235462,0.422668201,0.2909432,0.233999819,-0.04609391,-1.246893796,-1.177003334,-1.129396838,-1.229155607,-1.008626937,-1.143227949,-0.95946677,-1.243938569,-1.115403074,-0.947300123,-1.367394054,-0.791970274,-0.785891215,-0.932144943,-1.327235632,-0.675438382,0.09753338,-0.823658569,-1.125642848,0.056101869,-0.427822015,-0.427822015,-0.339559157,-0.438929604,-0.264554546,0.01180245,0.012030683,0.048999829,-0.347740836,1.199931308,-0.428596755,-0.828662839,-0.646133813,-0.106807198,-0.456431638,1.393031801,1.36762737,-0.417286832,4.069034174,6.168071207,0.431117136,1.092176989,0.074021932,1.956182317,-0.201857244,1.984336678,-0.149762548,-0.267166811,-0.053795402,-0.349545734,0.081206336,0
ZKVR426-10,0.176758773,-0.358908077,0.396134097,-0.237879385,0.138160038,-0.125067466,0.373444753,-0.528238197,-0.809730614,-0.30934813,-0.446283719,-0.346023034,-0.732047366,-0.640252789,-0.384359007,-1.015010342,0.120834134,-0.324020009,0.312466064,-0.941243579,-1.005243874,0.599188433,-0.520658627,0.044321822,0.413614233,0.163299979,0.520810252,0.434041964,0.215914495,0.606422651,0.396989538,0.811322335,-0.052379143,-0.059401045,0.715406833,-0.141395456,1.295744653,0.208957148,0.572197961,0.2870399,-0.959285285,-0.70948558,-0.763126258,-0.877034859,-0.915975291,-0.810627592,-0.775708377,-0.640082049,-1.068901196,-0.933391943,-0.781528637,-0.804961434,-0.861502907,-0.914293352,-0.727006393,-0.448903259,0.004018668,-0.77481718,-1.431686362,0.329940348,-0.466020255,-0.466020255,-0.465865575,-0.438637983,-0.530495916,2.281195265,2.282064687,2.273672756,1.61421699,0.346962058,1.546546456,-1.022901435,0.450584613,-0.68708031,-0.456431638,0.315283901,0.315698811,-0.417286832,2.999302966,4.277067747,-0.012891384,1.196341354,-0.796172116,4.381476503,0.0430853,0.587529621,-0.239247053,-0.340112751,-0.322326248,1.670466863,0.113334489,0
ZKVR426-11,0.432991788,-0.241668687,0.339406821,0.001454586,-0.78479483,-0.975341387,0.190029801,-2.123907921,-0.809730614,-0.730252618,-0.446283719,0.422930663,-0.438956101,-0.640252789,0.807221632,-0.655510712,0.77034184,-1.041273562,-0.816345874,-0.532542847,-0.629020973,-0.503054109,0.675711067,-0.208719723,0.221961271,0.029690607,0.152844339,-0.482897516,-0.311462425,-0.107017017,-0.068452525,0.386359732,0.472329803,0.137557533,-0.356386126,0.743848089,0.153276007,0.088004928,0.390948414,-0.223796953,-1.349200605,-1.273892611,-1.240833878,-1.268043144,-1.14071911,-1.194957721,-1.006025957,-1.385081602,-1.282640615,-1.225459323,-1.289822878,-0.910985768,-1.024992954,-1.1534662,-1.081874508,-0.282597563,-0.236202938,-0.596490227,-0.625069926,0.226233997,-0.466311699,-0.466311699,-0.402507895,-0.438929604,-0.482996856,2.888342545,2.889383511,2.902422772,-0.347832676,-0.160416891,-0.428596755,2.269831514,-0.102604979,-0.063183125,-0.412553295,-0.732408653,-0.731910003,-0.341166304,1.610928421,2.428086588,-0.122451927,0.846812041,-0.869451615,2.649123515,0.239039336,0.499661064,-0.274046583,-0.363095719,-0.043849815,0.276310474,-0.525037934,0
ZKVR426-13,-1.017480076,-0.974408172,-0.162682157,-0.885036076,0.514786827,-0.975341387,-1.170449183,-2.123907921,-0.809730614,-0.509893053,-0.446283719,-0.704004808,0.068390644,-0.640252789,-1.331712948,-2.231634468,-1.045750991,-1.041273562,-0.816345874,-1.437829193,-0.47585458,-0.119056935,-1.681781931,-0.333044101,-0.066349218,-0.2958564,0.212194059,0.423420083,0.08085922,-0.021464576,0.589251567,0.639217329,0.266910795,0.528190855,0.143443858,0.701580212,0.57704645,0.444339156,0.646191958,0.237216848,-1.117551675,-1.068181372,-0.802224086,-0.92803489,-1.018669543,-0.975767321,-0.641384855,-1.200925684,-1.267662232,-0.996741627,-0.915309765,-0.723919838,-0.919585644,-0.847186914,-0.860762515,-0.317317763,3.440043036,-0.694633168,1.594251193,-0.364959288,-0.466154979,-0.466154979,-0.479631447,-0.438772789,-0.445119822,2.817329083,2.818349984,2.798933071,0.06635548,-0.332484918,-0.428596755,0.586169733,1.172279903,0.429823849,-0.382915875,-0.542310455,-0.541490833,0.858211753,2.269734916,2.204400348,0.351230325,0.85596715,-0.202088709,0.114315292,4.247965545,2.940677424,-0.090228287,-0.093003277,2.588977248,1.13310277,0.462346447,0
ZKVR426-2011,-0.86130532,-1.081314529,-1.403831139,-0.885036076,-0.78479483,0.120624643,-1.170449183,-0.881024782,-0.809730614,-1.654272124,-0.446283719,-0.704004808,0.046765973,-0.640252789,-1.331712948,-2.231634468,-1.045750991,-1.041273562,-0.816345874,0.013899719,-1.939293092,0.403027688,0.934305859,-0.1792653,-0.105592156,0.423759927,0.675745743,0.365119657,0.108393486,0.143426482,0.286782787,0.318169005,-0.086199069,-0.152131741,0.3767627,0.486302123,0.130451937,0.211003952,0.283285361,0.109869124,-1.2370661,-1.190512804,-1.201599051,-1.211124398,-0.986652342,-1.199007099,-1.083302471,-1.351368309,-1.028201597,-0.99998115,-1.318731378,-0.707278588,-1.012642735,-1.034991752,-0.895571172,-0.408905214,-0.257453501,-0.530843508,0.765473369,0.162253592,-0.466311699,-0.466311699,-0.451656084,-0.438929604,-0.441099134,-0.380174152,-0.380056668,-0.377162644,0.014766278,3.655206495,-0.428596755,-0.658074378,-0.426254207,0.259840293,-0.38642456,0.15059325,0.151599036,-0.093387745,3.591069167,4.725305605,0.321556593,1.161619899,-0.548853808,2.649123515,-0.054891718,0.854165241,-0.199476162,-0.237189027,-0.561020334,0.572414484,-0.022162502,0
ZKVR426-2021,0.079819038,0.166266306,0.252044372,-0.885036076,-0.78479483,-0.975341387,0.382476117,-0.834520781,-0.809730614,-0.127501924,-0.446283719,-0.704004808,-0.000831163,-0.640252789,-0.224953743,-0.432560402,0.182178555,0.114291385,-0.816345874,-1.437829193,-0.621959229,0.339294483,-0.092080097,-0.321235558,0.315505055,0.008807398,0.509091573,0.525566115,-0.069178925,0.295523752,0.536419423,0.660896322,-0.025222353,0.055457326,-0.065314692,0.668116438,-0.008607224,0.424781802,0.301285205,-0.104915948,-1.376019676,-1.270186495,-1.243261446,-1.327525658,-1.269394931,-1.177831123,-1.097471466,-1.335223988,-1.544089747,-1.154576765,-1.393187367,-0.955921209,-1.125962072,-1.187192514,-1.290103829,-0.377430596,-0.414064479,-0.774014866,-1.222109624,0.009475967,-0.459296851,-0.459296851,-0.458844057,-0.434880115,-0.522105459,2.910198893,2.911246033,2.896590368,1.287157359,2.371909463,-0.1562672,-0.617425344,-0.293535413,0.376329373,-0.431498037,-0.613893667,-0.613093277,0.101927269,1.906811521,2.589172067,0.010173994,0.981454127,-0.773272273,1.78294702,-0.054891718,0.484511313,-0.254161137,-0.419054249,0.622504507,0.312201875,-0.62631146,0
ZL63I8R-05,-0.43975812,-0.26486564,-0.12530624,-0.885036076,-0.78479483,-0.975341387,-0.144213689,-0.559582496,-0.203649179,-0.335766943,-0.446283719,-0.704004808,-0.487325751,-0.640252789,-0.525110892,-0.538233115,0.094250762,0.03154537,-0.816345874,-0.956141794,-0.016372976,-0.433819572,0.709722897,-0.314884535,0.688667767,-1.44056091,0.364909961,-0.405114568,0.363984013,0.099080083,-3.633077723,0.132268166,0.550200918,0.834452792,-0.024290252,0.394671816,-0.502196923,0.051573694,0.911238813,-1.942753104,0.254074595,0.002159514,0.011104063,0.088529417,0.684618837,-0.01771436,0.533669135,-0.265989969,0.643631367,1.566838615,-0.043698441,0.698688378,-0.039262045,-0.113231332,0.130346186,-0.525677453,-0.686466565,-0.564209008,0.223504427,1.774138904,-0.453197797,-0.453197797,-0.464597077,-0.427313509,-0.514411526,-0.4397455,-0.439644847,-0.447609537,-0.435737694,1.046050177,-0.397540587,-0.893676906,-0.799445499,-0.802490152,-0.456431638,-0.076402813,-0.075458015,-0.417286832,-0.268864859,-0.219631164,-0.586692299,-0.455918531,-0.249923558,-1.160266744,-0.439836114,-0.991937896,-0.337282289,-0.464592358,-0.057888086,-1.140626565,-0.287444106,0
ZL63I8R-06,-0.56606275,-1.236725082,-0.169098588,-0.885036076,0.245043291,-0.975341387,-0.583235043,-0.561115725,-0.809730614,-0.747422458,-0.446283719,-0.704004808,-0.460749614,0.159010999,0.391262728,-0.679492868,-1.045750991,-0.077019258,-0.816345874,-0.872209601,-0.153114313,-0.350053642,1.685533818,-0.394571187,0.675514807,-1.37248292,0.418754598,-0.976640611,0.238398264,0.02972583,-2.753689643,-0.010054939,0.928831048,0.393149809,-0.225328236,-0.577115813,-0.744242815,-0.126841365,0.563898659,-2.555508433,1.124465372,0.917756985,1.230918058,1.732446202,1.603509871,1.972424616,1.375091476,0.40402653,1.514855436,1.694919006,1.997891707,1.231902323,0.294681488,0.653761883,2.311608998,-0.691775955,-0.017201893,-0.602228399,0.506898642,1.136861042,-0.415076221,-0.415076221,-0.415754527,-0.430285807,-0.470671129,-0.312457752,-0.312321135,-0.31990351,-0.435737694,-0.138951856,-0.256784783,0.658467223,-0.799445499,-0.754711049,-0.456431638,-0.339707252,-0.338833197,-0.091075012,-0.435466074,-0.323559368,-0.512497561,-0.167065983,-0.429981208,-0.876628408,-0.464411341,-0.849210755,-0.39121162,-0.227923846,0.279669274,-0.147865856,0.229033536,0
ZL63I8R-07,-0.083228386,-0.12165848,-0.046419128,-0.255730257,-0.78479483,-0.289093876,-1.170449183,-0.241263661,-0.809730614,-0.998325167,-0.446283719,0.09598901,-0.26699879,-0.640252789,0.522979221,-0.5384668,-0.304604426,-0.3438044,-0.816345874,-0.44949998,-0.436974979,-0.871868164,-1.6948684,-0.183256482,0.473721078,-1.361377369,0.264716504,-1.454336853,-0.394471984,0.033721688,-3.758496489,0.123182428,0.034062121,0.745601475,-1.196909422,0.237830421,-0.505818394,0.01630367,0.28501725,-1.630241971,1.825036478,1.675375379,1.775252355,3.070772606,2.067304172,3.160135396,1.998778444,1.718116583,2.043174673,1.888938383,2.562545625,1.947303978,3.116596179,0.821594177,3.030342264,-0.420106348,-0.230690669,-0.287285534,5.187432342,2.146090042,-0.464528357,-0.464528357,-0.477205935,-0.437794061,-0.540227923,-0.513176562,-0.513096656,-0.520732034,-0.435737694,0.690669859,-0.428596755,1.322517059,-0.799445499,-0.873469674,-0.42034984,-0.878294897,-0.877801083,0.396111619,-0.456291225,-0.338406254,-0.528396433,-0.517340219,-0.202153161,-0.309351736,-0.366110432,-0.79634885,-0.377729287,-0.235839181,0.392188394,-1.014354367,0.099088202,0
ZL63I8R-09,0.067624984,-0.350329659,-0.567000546,0.118227757,0.260579248,0.118701107,0.515959497,0.115111773,-0.381388114,-0.608535951,-0.446283719,-0.704004808,-0.443372313,-0.159201742,-0.545937217,0.037841781,0.135813713,0.070658925,0.636089862,0.72648182,0.167094042,-0.688931876,-0.505171471,0.546454204,1.456930697,0.330167606,0.962939607,-0.912407587,-2.541717555,1.801367352,-1.200519909,0.759715343,0.514317309,1.344537081,-1.706819828,0.428751125,0.325945857,-0.751908039,0.426961507,2.182700391,0.277962486,0.101556234,0.120382785,0.238112324,0.981691156,0.359013817,0.396132515,0.049076267,1.283177783,1.530884315,0.081632751,0.916846282,-0.350646596,-0.279363048,0.061568483,-0.3838205,-1.026633671,-0.636822726,0.50939324,1.229843845,-0.455611115,-0.455611115,-0.467921238,-0.429446177,-0.530475516,-0.135776436,-0.1355899,-0.144466922,-0.435737694,-0.489553499,-0.3404501,0.495689674,-0.799445499,-0.820971437,-0.456431638,-0.601110743,-0.600529009,-0.076825638,-0.435466074,-0.293865595,-0.279314099,-0.834173758,0.143263553,-0.876628408,-0.390685659,-0.595473614,-0.328294068,-0.289663458,1.629898719,-0.035744852,0.369991187,0
ZL63I8R-11,-0.487118067,-0.296527981,-1.403831139,-0.034875599,0.221537793,0.864079673,0.144260568,0.150326516,-0.809730614,0.103931189,-0.446283719,0.376746562,-1.081381065,1.14921348,-0.429263348,0.027100818,-1.045750991,-0.099027841,-0.816345874,-1.437829193,-0.174443866,-0.347364837,0.361492673,-0.21982156,0.540128814,-1.148198529,0.588562592,-0.694799549,-0.142433234,0.029139067,-1.972248834,0.15130656,0.195206867,0.649095352,-0.753521437,0.754000581,-0.156456998,-0.230459573,0.55774411,-2.105076414,1.690178011,1.395072191,1.260888147,1.676915433,1.483835996,1.522704662,1.487730631,1.181840743,1.651429312,2.078947143,1.656416556,1.353765281,1.221328124,0.653666476,0.882064745,-0.811690978,1.173205851,-0.644272186,-0.002355793,1.374858051,-0.44544852,-0.44544852,-0.45902454,-0.429982796,-0.518716361,0.04182853,0.042065246,0.037058109,-0.435737694,0.193053665,-0.428596755,0.54224131,-0.234003585,-0.793622471,-0.456431638,-0.412453673,-0.411599163,-0.119523847,-0.477116377,-0.23447805,-0.438302822,-0.758249727,0.073445281,-0.876628408,-0.710163616,-0.944362182,-0.397952786,-0.436888686,-0.031922135,-1.291935488,0.157453479,0
ZL63I8R-12,0.029023316,-0.315328631,0.484584047,-0.355485346,-0.157967084,0.511502425,0.398861296,-0.608579533,-0.809730614,-0.233078372,-0.446283719,-0.03082287,-0.093725038,-0.640252789,-1.331712948,-0.081979916,-0.42208807,-0.454364474,0.396598547,0.349473613,-0.383513206,1.271785114,-0.243706049,-0.490751818,0.803822389,-0.931825637,0.776634389,0.224542692,0.339221904,0.188263415,-1.819792671,0.233153061,0.04637782,0.49060331,-0.608113007,-0.114768464,1.520151995,0.365526667,0.034962222,-2.027344868,2.901629816,2.826839345,2.042287776,2.15548761,2.713420943,2.264159894,2.870250177,2.990356932,2.729131113,3.390800913,2.228019076,2.090684992,1.207288962,0.905741053,1.526698786,-0.680718655,0.171341471,-0.012888894,-0.085901459,2.069436656,-0.442624953,-0.442624953,-0.445530451,-0.434070013,-0.361646942,0.337977005,0.338297394,0.327968592,-0.435737694,-0.104696342,-0.047727876,0.955899632,0.132024345,-0.895641602,-0.456431638,-0.288285727,-0.28764543,-0.285011816,-0.352165466,-0.338406254,-0.26871485,-0.822401268,-0.870938715,-1.018447576,-0.513561796,-0.722342184,-0.382223398,-0.246129117,0.764367024,-0.147865856,0.439368781,0
ZL63I8R-14,3.552506214,3.405952245,3.756556927,3.703243886,4.121764148,3.512476482,3.810177469,3.590828644,4.090904171,3.547227399,4.129519658,3.914090127,3.591037694,4.155479268,3.703492193,3.814735067,4.275262137,3.719385318,4.337124627,3.803211226,0.262208957,0.004594962,-1.846396593,-0.140539629,1.471411738,0.089455938,-0.717263704,1.328841614,-1.661630034,0.77758973,-1.136843248,1.250823326,-0.364091866,1.02047977,-2.006812263,0.887434285,-0.518410632,0.368604707,0.803307666,-0.46939752,0.663534797,0.950860854,0.200347633,1.02841349,0.890422562,1.358773426,0.26874363,0.898098662,1.173497289,0.987031246,1.108114427,0.905236539,0.136063558,-0.148354285,0.887542588,-0.742270711,0.453314158,-0.664805034,0.076460183,1.938236753,-0.452184801,-0.452184801,-0.459703158,-0.429121303,-0.522303356,0.721972286,0.722401168,0.711513346,0.42778875,1.377438627,-0.386968275,0.068106192,0.090523312,-0.106277567,-0.44808048,-0.877734128,-0.877004626,-0.272458168,-0.432804706,-0.223915283,-0.380216519,-0.718648507,-0.483043243,-0.223731147,-0.464343798,-0.693966665,-0.398051176,-0.228236305,0.46275694,0.762336997,0.175011088,0
ZL63I8R-15,2.069520228,2.055737533,2.005083166,2.319378107,2.307756997,1.959703222,1.961917357,2.120669206,2.434093574,2.168059906,1.903076928,1.697161473,2.345275666,1.87950301,2.256089548,2.345363684,1.92743556,2.172512027,1.85353848,2.217935649,-0.521140048,0.665918879,0.592725357,-0.487868952,0.65663354,-1.229151748,0.332664782,0.00619308,0.065148468,0.268793162,-2.909644443,0.150415494,-2.589764824,0.609639904,-0.751406256,0.610836587,0.962429096,0.469687401,0.006534408,-1.951754245,0.709711185,0.508743477,0.239776735,0.521261097,1.352268433,0.648844184,0.280612893,0.108981046,1.774146152,2.207810206,0.537132585,1.414059093,0.347801981,-0.157101144,0.060863271,-0.611609919,-0.033711006,-0.757953951,0.104112278,1.439573506,-0.399871806,-0.399871806,-0.403966316,-0.428167189,-0.43166085,-0.288457586,-0.288314189,-0.297100262,-0.435737694,-0.295906757,-0.267039926,0.240157185,0.083913497,-0.699877203,-0.456431638,0.140072543,0.141075503,0.088482082,-0.215064547,-0.295865376,-0.522578656,-0.536094432,-0.585831487,-1.068847252,-0.610085324,-0.826262139,-0.44665479,-0.344519481,0.390272157,1.702983467,-0.336191983,0
ZL9BTWF-07,-0.53839823,-0.090781816,-0.673502999,0.104086364,-0.020083205,-0.270849354,-0.485527497,-0.20972345,0.020377297,-0.040885228,0.671256027,0.117257584,0.63545629,0.292001842,-0.032219323,-0.053077699,0.1191591,-1.041273562,-0.816345874,-0.778095208,0.308811322,1.368906195,-0.080795191,0.147700279,-0.648833819,0.163635126,1.522295416,1.367043011,-1.684518445,-0.052365881,0.852205427,-3.849049077,-1.226225021,-0.901147804,-0.924566605,0.743840085,-0.659238561,-0.79206733,-0.726846192,2.294242568,0.478539535,0.110519167,0.417956728,0.188874836,0.491670682,-0.092850324,-0.110225962,0.282235243,0.891508179,0.400642019,0.166394812,0.230971839,0.450220078,0.567072123,-0.238056009,-0.621828319,-0.11586539,-0.188759807,-0.028275945,0.034280606,-0.458586132,-0.458586132,-0.467367658,-0.434172521,-0.476210614,0.093008106,0.093259282,0.088481531,-0.415590526,-0.388761855,-0.342961024,0.211923053,0.252184178,-0.98611074,1.534760523,-0.975773676,-0.975070514,0.523163575,-0.560416984,-0.241901493,-1.259744566,-1.081737283,0.33434514,-1.302085912,-0.488986568,-0.981365515,-0.481093837,-0.433722552,-0.239649743,-0.930535755,-0.083165636,0
ZL9BTWF-09,-0.422237952,-0.497200676,-0.783615419,-0.336403253,-0.78479483,-0.975341387,-1.170449183,-1.445432648,-0.809730614,-0.34562014,-0.446283719,-0.006565099,-0.621297929,-0.640252789,-0.749336461,-0.689580632,-0.029249571,-0.084676815,-0.816345874,-0.556420272,0.072034426,0.796819917,-1.29314782,0.272438718,-0.700977375,0.284290561,0.176549742,0.714127672,-0.08197637,0.693028919,0.577975602,-1.27542355,0.954184164,-1.186235411,-1.009316818,1.202219239,-2.216680894,-0.431193649,-0.972634947,-1.049291249,0.439809073,-0.102818504,0.173150634,0.056668084,0.351646386,-0.280699081,-0.646958866,-0.155473886,0.618360426,0.115555243,-0.179958653,0.547161774,0.158963332,0.751111895,-0.710275945,-0.657822473,-1.095424524,-0.351029336,-0.71846708,-0.534939756,-0.42296572,-0.42296572,-0.427248053,-0.395557232,-0.465911891,-0.616272263,-0.616221486,-0.613946936,-0.435737694,-0.507430396,-0.027936507,0.535779733,0.074335544,-0.475132983,0.819836272,-0.574147537,-0.573740157,-0.313019733,-0.435466074,-0.279018709,-1.360437425,-1.117907832,1.069274319,-0.309351736,-0.415260886,-1.044799801,-0.46985856,-0.587280048,-0.793590028,-0.722622052,-0.86173641,0
ZL9BTWF-10,-0.204448564,-0.514907601,-0.044974928,-0.885036076,-0.78479483,-0.499491997,-0.707818591,0.360955542,-0.809730614,-0.401363221,-0.446283719,-0.704004808,-0.204381119,-0.010561073,-0.363306204,0.499706961,-1.045750991,-0.030162127,-0.816345874,-0.992211642,0.411485818,0.136832561,-2.523250731,0.297382048,-0.52152918,-0.139325008,1.027375102,0.098701583,-1.211008904,0.9499984,0.567626157,-2.718610617,0.768025892,-1.048672918,-1.32655143,1.42057588,-1.631959713,-1.678514274,-1.0824785,-0.411760694,0.232933004,-0.122613193,0.277224236,-0.096718962,-0.072366883,-0.102533154,-0.301539529,-0.207140695,-0.321513421,0.168958736,-0.373654973,-0.168413737,-0.080088085,0.441359218,-0.621731068,-0.636479445,-1.059159172,-0.25980201,-1.372528145,-0.78204298,-0.310964804,-0.310964804,-0.317798429,-0.284059594,-0.380950829,-0.789377976,-0.790185257,-0.795103605,-0.435737694,-0.506375313,0.394945422,0.005209835,-0.618913177,-0.653642069,0.26399279,-0.59560423,-0.596043564,-0.417286832,-0.456291225,-0.293865595,-1.217347573,-1.177623362,3.189545003,-1.160266744,-0.439836114,-0.854496945,-0.467611504,-0.579364713,0.496052198,-1.007823047,-0.696001048,0
ZL9BTWF-11,-0.438329093,-0.472502902,0.099283111,-0.529250329,-0.363652218,0.034325714,-0.188830002,0.39590624,-0.043017789,0.004443937,-0.446283719,-0.251718512,-0.177589852,-0.640252789,-0.106296939,-0.277081618,0.04468838,-0.646950835,0.047501458,-0.828478889,-0.590354282,-0.026172071,0.915927125,0.374964145,-0.804944628,-0.482962332,-1.844623883,0.843242598,-0.400516644,0.108278185,1.554963276,-2.258494359,0.98559511,-1.059987385,0.626885124,0.734262232,1.392531483,-0.291963799,-0.36533011,-0.810782556,0.77182478,0.274107456,0.888095411,0.470555,0.675145091,0.294690035,0.235864406,0.16373845,0.752931503,0.794778439,0.773930431,0.700559538,0.204329146,1.249164748,-0.228551487,-0.778879992,-1.1947446,-0.1701511,-0.720866093,-0.725894629,-0.316553126,-0.316553126,-0.330748852,-0.298960049,-0.402491015,-0.455647267,-0.455551107,-0.449048933,-0.435737694,-0.284648466,-0.428596755,1.543425055,2.598991204,-0.113441661,1.21584059,-0.950442099,-0.949732131,-0.250539893,-0.372990618,-0.323559368,-1.371036673,-1.11961399,0.676087208,-0.876628408,-0.587287479,-1.002510277,-0.481093837,-0.560367909,-0.603173055,-0.811883433,-1.004345909,0
