SampleID,Deseq_FLNA,Deseq_LGALS8,Deseq_LYZ,Deseq_PRR26,Deseq_PRKAG1,Deseq_HCFC1R1,Deseq_CASC14,Deseq_LINC01271,Deseq_MNS1,Deseq_CDR1,Deseq_TM6SF1,Deseq_LOC101929680,Deseq_ZNF385A,Deseq_C9orf173,Deseq_DNMBP-AS1,Deseq_C16orf72,Deseq_HLA-DQA1,Deseq_HLTF-AS1,Deseq_DCBLD2,Deseq_RNF157,proteome_C1R,proteome_IGHA2,proteome_LPA,proteome_LV144,proteome_HP,proteome_IGHG4,proteome_APOE,proteome_SAA2,proteome_FCN2,proteome_A2M,proteome_IGJ,proteome_IGHA1,proteome_LGALS3BP,proteome_MBL2,proteome_FCGBP,proteome_MYH7,proteome_APOC4,proteome_BTD,proteome_NPHP3,proteome_SERPINF2,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_315.2539_9.7,metabolome_pHILIC_147.1128_11.2,metabolome_pHILIC_154.1225_1.6,metabolome_nRPLC_285.2071_9.2,metabolome_nRPLC_389.2702_10.4,metabolome_pHILIC_189.1233_8.4,metabolome_pRPLC_288.2172_5.1,metabolome_nRPLC_495.2962_9.1,metabolome_nRPLC_172.9914_0.9,metabolome_pRPLC_267.1228_8.3,metabolome_nRPLC_183.1025_5.1,metabolome_nRPLC_309.2073_9.4,metabolome_nHILIC_740.525_4.5,metabolome_pRPLC_315.1341_7.8,metabolome_nHILIC_74.0246_9.6,metabolome_nHILIC_528.2633_6.7,metabolome_nHILIC_188.0023_1.6,metabolome_nRPLC_431.3166_10.4,metabolome_nHILIC_130.0509_8.8,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZKVR426-06,3.365875746,-0.361649883,1.692718465,3.056421514,-0.779554111,-3.934420305,2.290360091,0.554726319,-0.107050311,4.046851621,-0.372986836,0.894103553,2.578686593,2.11136005,-0.251387515,1.823761092,1.515184954,-4.711577848,0.168689306,1.412430551,-0.465246928,-0.114875414,-0.329791054,0.649205129,0.342740946,-0.136175954,0.009826194,-0.33168032,-0.039422248,1.049888031,1.556753145,0.213104056,0.37034121,-0.355026105,-0.671158979,1.205421141,0.064567891,-0.433034685,0.468126264,0.124025612,-0.455602398,-0.494454206,-0.469062203,-0.700192541,-0.587661978,-0.948957852,0.068466621,-0.025212489,-0.391272317,-0.419971459,0.060330837,-0.624690324,-0.387070084,-0.214611341,-0.889372173,-0.333844053,-0.576599016,0.476204728,0.848877897,-0.475970642,3.26894687,-0.899979382,-0.900702713,0.035991159,-0.387543775,-0.438929604,-0.421531708,-0.453768027,-0.453768027,-0.118235782,-0.434765104,5.098121899,-0.194849326,-0.830834948,0.606998009,-0.837764544,0.87353153,-0.830825106,4.501186676,1.089862225,3.181384873,-0.242761553,0.809073362,0.298491215,-0.255735813,2.649123515,1.305627826,-0.027964193,-0.261171254,-0.348822771,0.079809461,0
ZKVR426-07,-0.652987722,-0.126386114,-0.481548151,-0.611443941,-0.779554111,0.13780939,-0.938542689,-1.509295357,-2.768591797,-1.16248868,1.197137174,0.214680979,-0.89310084,0.527201925,-0.64929765,0.001623059,-1.145665423,-0.444800988,-1.675093724,0.775365691,0.394968103,-0.278303556,-0.286852776,0.038937082,-0.122849696,-0.420371348,-0.446202362,-0.556414231,0.156525507,0.334786033,1.014893374,-0.40156134,-0.156914536,0.062079169,-1.559138543,0.531712325,0.16081516,1.394028795,0.401559022,-0.333929436,-0.50845624,-0.366426614,-0.783653775,-0.69337209,-0.565342035,-0.341682085,3.499014171,-0.285831879,-0.429414435,-0.416542093,-0.543501021,-0.630055463,-0.382629072,-0.890743281,-0.917671795,0.561810305,-0.768157778,0.328039173,0.685500198,0.724817061,3.729332153,-0.804807642,-0.805556537,0.319294995,-0.430539052,-0.43638543,-0.462074602,-0.463769073,-0.463769073,0.152864561,-0.504737259,0.213015746,0.293095827,0.817727346,-0.013521713,0.809643897,0.570312547,0.817271538,4.431149511,1.050125449,3.522788451,0.135170748,0.861788856,0.258126803,-0.686252868,0.916770525,1.108681061,-0.134848463,-0.439039438,-0.275340008,-0.277790847,0
ZKVR426-09,0.290198912,-0.42580043,-1.437829193,-0.611443941,-0.779554111,-1.633072212,-0.938542689,0.996285215,0.864540717,1.437042814,0.715145293,-2.311908837,-0.89310084,-1.408388033,-1.64182229,-1.52194321,1.011103458,1.109063811,0.114823762,-0.560391268,-0.470018655,0.035186465,-0.721131163,0.914226678,0.908115327,0.045754671,0.041077664,-0.07229277,-0.04609391,0.107713828,1.856098227,0.293766165,-0.521109027,-0.412588208,-0.803997882,0.417146131,0.647485653,0.81468452,1.219432116,0.219126749,-0.826450363,-0.630096818,-0.02698906,0.575348016,-1.309674244,-0.95946677,2.426055196,-0.080214962,-0.440994873,-0.396191689,-0.775131847,-0.693289638,-0.439701452,-0.86099765,-0.556785382,0.005949093,-0.880295842,-0.240370554,0.261156404,-0.161357082,1.199931308,1.36762737,1.393031801,-0.646133813,-0.456431638,-0.438929604,-0.339559157,-0.427822015,-0.427822015,-0.828662839,-0.264554546,-0.428596755,-0.347740836,0.012030683,-0.106807198,0.048999829,-0.417286832,0.01180245,6.168071207,1.092176989,4.069034174,-0.053795402,-0.349545734,0.431117136,0.074021932,1.956182317,1.984336678,-0.149762548,-0.267166811,-0.201857244,0.081206336,0
ZKVR426-10,-0.250502584,-0.119711448,-0.941243579,-0.004878774,0.336058778,0.263313941,0.155516692,-0.522203262,0.330230724,0.043689034,0.694658463,-0.631621886,-0.89310084,0.436329346,-1.10559386,-0.730772982,0.728189668,0.528503568,-0.424546292,-0.058779175,-0.475696742,0.215914495,-0.11692387,0.880617764,0.811322335,0.413614233,0.599188433,-0.131547078,0.2870399,0.163299979,1.952834582,0.386177047,-0.081598398,0.009342405,-1.131615709,0.787142893,0.914424726,0.962396236,1.415680146,0.714183509,-0.027144936,-0.373774776,-0.023878951,0.409107242,-0.616708944,-0.775708377,0.772848419,-0.012957919,-0.316062674,-0.489383194,1.937227061,-0.314157881,-0.402025684,-0.810831488,-0.612618057,0.276351042,-0.427278453,0.386951668,0.854746101,-0.206074787,0.346962058,0.315698811,0.315283901,0.450584613,-0.456431638,-0.438637983,-0.465865575,-0.466020255,-0.466020255,-1.022901435,-0.530495916,1.546546456,1.61421699,2.282064687,-0.68708031,2.273672756,-0.417286832,2.281195265,4.277067747,1.196341354,2.999302966,-0.322326248,1.670466863,-0.012891384,-0.796172116,4.381476503,0.587529621,-0.239247053,-0.340112751,0.0430853,0.113334489,0
ZKVR426-11,0.624286101,-0.127952708,-0.532542847,-0.611443941,-0.779554111,1.031164701,1.948588632,1.095558231,1.346864099,1.757617851,0.248667608,-2.311908837,-0.89310084,0.423984547,0.030904842,0.565888937,0.209630989,-1.053932922,0.919691204,1.092301059,0.320187576,-0.311462425,-0.398799735,0.447688277,0.386359732,0.221961271,-0.503054109,0.734500307,-0.223796953,0.029690607,1.223800418,0.063708054,-0.684450077,-0.387682157,-0.946284274,0.9240223,0.040432204,-0.502168632,-0.154183112,-0.519375483,0.045632911,-0.439764108,-0.581198075,-0.698135838,-0.615385051,-1.006025957,0.665293061,-0.215469193,-0.470886515,1.478486237,-0.687868567,-0.762591839,-0.120703498,-0.353868754,-0.715426884,0.98660644,-1.059473959,-0.784335458,-0.192995951,-0.27415314,-0.160416891,-0.731910003,-0.732408653,-0.102604979,-0.412553295,-0.438929604,-0.402507895,-0.466311699,-0.466311699,2.269831514,-0.482996856,-0.428596755,-0.347832676,2.889383511,-0.063183125,2.902422772,-0.341166304,2.888342545,2.428086588,0.846812041,1.610928421,-0.043849815,0.276310474,-0.122451927,-0.869451615,2.649123515,0.499661064,-0.274046583,-0.363095719,0.239039336,-0.525037934,0
ZKVR426-13,-0.565378447,0.011065623,-1.437829193,1.75341024,-0.779554111,0.85913035,-0.938542689,0.71933621,0.064516735,1.200697023,0.799401416,-0.244834159,-0.89310084,0.860967556,0.136333941,0.963558024,-1.145665423,0.031403822,-0.25273544,-0.015455932,-0.651833608,0.08085922,-0.402321594,0.68164712,0.639217329,-0.066349218,-0.119056935,0.140753209,0.237216848,-0.2958564,1.925638233,0.420032703,-0.085116666,-2.094440843,-1.955046461,-1.397065836,0.268976801,1.166323795,0.857496609,0.228225056,0.649281537,-0.696233654,-0.4462834,-0.699237776,-0.783443324,-0.641384855,1.164459432,-0.471598585,-0.461184086,-0.19851245,0.05350808,-0.113371876,-0.360669077,0.33342374,-0.856900895,-0.634865378,-1.102211396,0.250547545,-0.682680024,-0.506567402,-0.332484918,-0.541490833,-0.542310455,1.172279903,-0.382915875,-0.438772789,-0.479631447,-0.466154979,-0.466154979,0.586169733,-0.445119822,-0.428596755,0.06635548,2.818349984,0.429823849,2.798933071,0.858211753,2.817329083,2.204400348,0.85596715,2.269734916,2.588977248,1.13310277,0.351230325,-0.202088709,0.114315292,2.940677424,-0.090228287,-0.093003277,4.247965545,0.462346447,0
ZKVR426-2011,-1.106718278,-0.305794979,0.013899719,-0.611443941,1.526180152,0.067081856,-0.938542689,0.530813795,0.72800773,1.036612424,-0.401149076,-2.311908837,-0.89310084,0.66900025,-1.035056712,0.113237166,0.511430524,0.437245824,-3.927904135,-0.98639679,-0.653553029,0.108393486,-0.583802528,0.626981706,0.318169005,-0.105592156,0.403027688,-0.061295995,0.109869124,0.423759927,1.857342013,0.096110929,-0.606867819,-0.391505926,-0.473947337,0.61114531,0.5416552,0.649938931,1.403288817,0.382651425,0.218264711,-0.432583717,-0.378015451,1.596309204,-0.546154969,-1.083302471,-0.165907701,-0.182882876,-0.434787704,-0.715765938,-0.178739443,-0.788675656,-0.349634754,-0.536866442,-0.157214442,0.382515577,-0.633926589,-0.4482902,-0.28567746,0.180749682,3.655206495,0.151599036,0.15059325,-0.426254207,-0.38642456,-0.438929604,-0.451656084,-0.466311699,-0.466311699,-0.658074378,-0.441099134,-0.428596755,0.014766278,-0.380056668,0.259840293,-0.377162644,-0.093387745,-0.380174152,4.725305605,1.161619899,3.591069167,-0.561020334,0.572414484,0.321556593,-0.548853808,2.649123515,0.854165241,-0.199476162,-0.237189027,-0.054891718,-0.022162502,0
ZKVR426-2021,0.604363276,-0.323035634,-1.437829193,1.634363577,-0.779554111,1.515389969,-0.938542689,1.464027338,-2.768591797,0.450393234,1.254267656,-2.311908837,-0.89310084,1.619266504,1.136289149,-1.52194321,0.98643752,1.042495904,0.243596354,1.268195839,-0.389017365,-0.069178925,-0.379638433,0.512446188,0.660896322,0.315505055,0.339294483,-0.102982807,-0.104915948,0.008807398,1.829994007,0.391134675,-0.618308259,-0.941233424,-0.825506859,-2.708415926,0.740704936,1.487814937,1.17807003,0.50744383,-0.781533456,-0.46552884,0.179583984,-0.697205769,-0.925080399,-1.097471466,0.61192023,-0.21301332,-0.434511204,-0.197624227,-0.704107391,-0.651351409,-0.444078488,0.001654195,-0.63429237,-0.103965628,-0.490988441,-0.517436011,0.358524143,0.691281148,2.371909463,-0.613093277,-0.613893667,-0.293535413,-0.431498037,-0.434880115,-0.458844057,-0.459296851,-0.459296851,-0.617425344,-0.522105459,-0.1562672,1.287157359,2.911246033,0.376329373,2.896590368,0.101927269,2.910198893,2.589172067,0.981454127,1.906811521,0.622504507,0.312201875,0.010173994,-0.773272273,1.78294702,0.484511313,-0.254161137,-0.419054249,-0.054891718,-0.62631146,0
ZL63I8R-05,-0.333562484,-0.227388424,-0.956141794,0.404558883,-0.779554111,0.398016069,1.60598261,0.786449144,-0.42267987,-0.432821259,-1.004775924,0.069687211,0.389792229,0.929306852,0.125758933,-0.285640314,0.753895194,-0.218444392,1.271642325,0.331285394,-0.276106824,0.363984013,-2.57072149,0.719455648,0.132268166,0.688667767,-0.433819572,0.639969877,-1.942753104,-1.44056091,0.195425242,0.273706749,-0.131359401,1.796691621,-1.21156201,0.576015359,-0.731885077,-0.473165633,-1.369173258,-0.625700383,-0.364021739,-0.414356312,-0.984759427,-0.699823233,0.2518292,0.533669135,-0.162388878,-0.36908871,-0.359613405,-0.31914431,-1.023700553,-0.763339474,-0.256905405,-0.770761947,-0.295130686,-0.702987864,0.440669432,-0.386939459,-1.173013719,-0.327331111,1.046050177,-0.075458015,-0.076402813,-0.799445499,-0.456431638,-0.427313509,-0.464597077,-0.453197797,-0.453197797,-0.893676906,-0.514411526,-0.397540587,-0.435737694,-0.439644847,-0.802490152,-0.447609537,-0.417286832,-0.4397455,-0.219631164,-0.455918531,-0.268864859,-0.057888086,-1.140626565,-0.586692299,-0.249923558,-1.160266744,-0.991937896,-0.337282289,-0.464592358,-0.439836114,-0.287444106,0
ZL63I8R-06,-0.470241804,0.675904965,-0.872209601,1.741184533,1.726226873,0.712177985,-0.938542689,-0.384980409,-0.42497915,0.18337105,-0.194195607,0.067352956,0.575762877,-0.263528358,0.552828182,-0.620786653,1.093081146,0.38913567,0.386027466,0.848537702,-0.252347207,0.238398264,-1.49837195,0.683067975,-0.010054939,0.675514807,-0.350053642,0.862622125,-2.555508433,-1.37248292,0.141406087,0.251835671,0.783290824,1.719472745,-0.373944396,1.261885169,-0.867521745,-0.885056995,-0.146331489,-0.826832088,1.19140023,-0.387725699,-0.332074842,-0.6972005,1.698085365,1.375091476,0.056441966,-0.555581657,-0.400596382,0.022250641,0.271668487,2.100377217,0.100126262,-0.012555446,-0.212792493,-1.065107457,0.031802343,0.870983854,-0.805001902,-0.367965936,-0.138951856,-0.338833197,-0.339707252,-0.799445499,-0.456431638,-0.430285807,-0.415754527,-0.415076221,-0.415076221,0.658467223,-0.470671129,-0.256784783,-0.435737694,-0.312321135,-0.754711049,-0.31990351,-0.091075012,-0.312457752,-0.323559368,-0.167065983,-0.435466074,0.279669274,-0.147865856,-0.512497561,-0.429981208,-0.876628408,-0.849210755,-0.39121162,-0.227923846,-0.464411341,0.229033536,0
ZL63I8R-07,-0.224251243,0.201454177,-0.44949998,1.473196995,0.66419903,1.636314165,-0.938542689,0.455264079,-0.212040797,-1.16248868,-0.859838664,0.781693711,0.740865129,-0.107615474,0.32996883,-0.498062513,1.186166769,0.701379636,0.69185812,0.850780302,0.594729392,-0.394471984,-0.738376952,0.673660351,0.123182428,0.473721078,-0.871868164,0.549853529,-1.630241971,-1.361377369,-0.542827385,-0.372948578,-0.707702094,1.313670356,-1.377452538,0.846642893,-1.066798161,-0.45771869,-0.156318276,-0.654670142,0.441971671,0.343974909,-0.777114704,-0.69696679,5.354134653,1.998778444,0.657035057,0.056523267,-0.387676659,0.380707805,0.244315636,2.404937206,0.193469855,0.239926321,0.739362833,-0.65386247,1.622476876,3.046587253,-0.315996769,0.633456122,0.690669859,-0.877801083,-0.878294897,-0.799445499,-0.42034984,-0.437794061,-0.477205935,-0.464528357,-0.464528357,1.322517059,-0.540227923,-0.428596755,-0.435737694,-0.513096656,-0.873469674,-0.520732034,0.396111619,-0.513176562,-0.338406254,-0.517340219,-0.456291225,0.392188394,-1.014354367,-0.528396433,-0.202153161,-0.309351736,-0.79634885,-0.377729287,-0.235839181,-0.366110432,0.099088202,0
ZL63I8R-09,-0.552640997,-0.640038961,0.72648182,-0.611443941,-0.014759427,0.83751473,-0.188523747,-0.006665856,-1.130765186,0.690715631,0.14889109,-0.227926144,-0.330284307,-0.242872651,-0.620945404,-0.604527868,0.874945259,0.254314573,0.017662435,-0.797174738,0.223534415,-2.541717555,-1.169923891,0.77644145,0.759715343,1.456930697,-0.688931876,-0.007839974,2.182700391,0.330167606,0.221936593,1.287622264,-1.065800027,1.005392974,0.487599286,-0.358455509,-0.898862681,-0.113531623,1.200490679,0.007289623,-0.657134663,-0.569186792,0.363938039,0.951795118,0.731017159,0.396132515,-0.894437226,-0.051340958,-0.370566451,0.212977485,-0.264017279,-0.599945474,-0.226559065,-1.078288889,1.723229527,-0.236346037,-0.102060935,0.214477118,-0.588656065,-0.282046865,-0.489553499,-0.600529009,-0.601110743,-0.799445499,-0.456431638,-0.429446177,-0.467921238,-0.455611115,-0.455611115,0.495689674,-0.530475516,-0.3404501,-0.435737694,-0.1355899,-0.820971437,-0.144466922,-0.076825638,-0.135776436,-0.293865595,-0.834173758,-0.435466074,1.629898719,-0.035744852,-0.279314099,0.143263553,-0.876628408,-0.595473614,-0.328294068,-0.289663458,-0.390685659,0.369991187,0
ZL63I8R-11,-0.147872857,1.045291119,-1.437829193,3.021875263,1.170883691,-0.644087173,-0.938542689,-1.509295357,0.87675971,1.878214656,1.325832225,-2.311908837,1.200525623,1.683793602,0.536769623,1.676143121,-1.145665423,-2.695038211,-1.882628642,0.798211027,0.517290713,-0.142433234,-1.319865762,0.599289526,0.15130656,0.540128814,-0.347364837,0.519331083,-2.105076414,-1.148198529,-0.439670575,-0.148522149,-0.373394959,1.60321761,-0.280576993,1.008795728,-0.020580879,0.094676052,-0.217165279,-0.947006314,0.354233518,-0.525600009,0.79569788,-0.697569186,0.855796613,1.487730631,-0.421887932,0.395877048,-0.322212119,-0.084357878,-0.10654187,-1.01993572,-0.171728076,-0.93546793,1.51414099,-0.31646999,0.16675138,-0.702033847,-0.265026877,0.547003627,0.193053665,-0.411599163,-0.412453673,-0.234003585,-0.456431638,-0.429982796,-0.45902454,-0.44544852,-0.44544852,0.54224131,-0.518716361,-0.428596755,-0.435737694,0.042065246,-0.793622471,0.037058109,-0.119523847,0.04182853,-0.23447805,-0.758249727,-0.477116377,-0.031922135,-1.291935488,-0.438302822,0.073445281,-0.876628408,-0.944362182,-0.397952786,-0.436888686,-0.710163616,0.157453479,0
ZL63I8R-12,-0.271068581,0.841943665,0.349473613,-0.611443941,-0.779554111,0.554837599,-0.938542689,1.25842151,0.329350599,1.1273057,-0.069405482,0.474971004,0.000946986,0.77469003,0.093912822,-0.660364063,0.745356727,1.083537977,0.76015828,-1.869735162,-0.508636124,0.339221904,-0.804804446,0.872838927,0.233153061,0.803822389,1.271785114,1.114722595,-2.027344868,-0.931825637,0.552665367,0.32212817,0.170994277,1.767052447,0.158567669,0.739548921,0.701974409,0.741701649,0.855962579,-0.207045436,-0.34992655,-0.69507164,-0.188067567,0.047633528,-0.205100895,2.870250177,-0.999621651,0.108293108,-0.354203248,1.595574253,-0.684855073,-0.862223302,-0.089224501,-0.608905899,3.173345951,0.09792222,0.066939308,-0.256216885,0.087454184,-0.749955291,-0.104696342,-0.28764543,-0.288285727,0.132024345,-0.456431638,-0.434070013,-0.445530451,-0.442624953,-0.442624953,0.955899632,-0.361646942,-0.047727876,-0.435737694,0.338297394,-0.895641602,0.327968592,-0.285011816,0.337977005,-0.338406254,-0.822401268,-0.352165466,0.764367024,-0.147865856,-0.26871485,-0.870938715,-1.018447576,-0.722342184,-0.382223398,-0.246129117,-0.513561796,0.439368781,0
ZL63I8R-14,3.419480413,0.284722586,3.803211226,-0.611443941,1.756747331,1.031917288,-0.072950949,0.478873099,-0.187022504,-1.16248868,0.40335772,-1.109915678,2.812356974,0.616110437,-0.204943587,2.327654741,1.249527931,0.494306851,-0.579037496,0.94229581,0.699530285,-1.661630034,-1.298178848,1.106190414,1.250823326,1.471411738,0.004594962,-0.320998567,-0.46939752,0.089455938,0.924112327,1.451635793,0.099206812,-0.226537598,-1.60643954,-0.199540664,0.185532982,0.132947923,0.838331164,-0.813485473,1.307249861,-0.198471681,1.649190231,0.415359751,2.262313606,0.26874363,0.050648837,0.230505351,-0.372805769,0.171840934,-0.517329898,0.941860203,-0.083183308,-0.318363541,-0.146179182,-0.686098659,2.026270613,-0.353262998,-0.274754238,0.011578659,1.377438627,-0.877004626,-0.877734128,0.090523312,-0.44808048,-0.429121303,-0.459703158,-0.452184801,-0.452184801,0.068106192,-0.522303356,-0.386968275,0.42778875,0.722401168,-0.106277567,0.711513346,-0.272458168,0.721972286,-0.223915283,-0.718648507,-0.432804706,0.46275694,0.762336997,-0.380216519,-0.483043243,-0.223731147,-0.693966665,-0.398051176,-0.228236305,-0.464343798,0.175011088,0
ZL63I8R-15,2.110508082,-0.308069788,2.217935649,-0.611443941,0.139097805,1.092034874,-0.938542689,-0.696473944,-0.899629945,-0.543060062,-0.768601752,0.64413773,1.757664094,-0.042596601,-0.102557446,1.032555247,0.619894281,0.298809323,-0.93353121,-0.065172191,-0.238003467,0.065148468,-0.862288352,0.894122184,0.150415494,0.65663354,0.665918879,0.886598421,-1.951754245,-1.229151748,0.246534429,0.039519199,-0.023884005,0.533449176,-0.35812079,0.430347355,0.128048875,1.125827041,0.017284151,-0.374805396,-0.449002589,-0.815194384,-0.215365313,-0.69290784,-0.105289891,0.280612893,-0.3594559,-0.126636709,-0.379558452,-0.154808514,-0.765582858,-0.923039088,-0.230633275,-0.0587575,2.103360381,-0.712272886,-0.302775695,0.055006597,-1.185066451,-0.341875483,-0.295906757,0.141075503,0.140072543,0.083913497,-0.456431638,-0.428167189,-0.403966316,-0.399871806,-0.399871806,0.240157185,-0.43166085,-0.267039926,-0.435737694,-0.288314189,-0.699877203,-0.297100262,0.088482082,-0.288457586,-0.295865376,-0.536094432,-0.215064547,0.390272157,1.702983467,-0.522578656,-0.585831487,-1.068847252,-0.826262139,-0.44665479,-0.344519481,-0.610085324,-0.336191983,0
ZL9BTWF-07,0.03986329,-0.90142684,-0.778095208,0.780105004,-0.779554111,-3.215229616,-0.938542689,-1.509295357,-0.166242642,-1.16248868,-3.353776819,-2.311908837,0.776848262,-1.408388033,-3.168425187,0.087359203,0.413259269,-0.752310954,0.934660015,-0.246619864,-0.137273584,-1.684518445,1.495962605,-1.073093609,-3.849049077,-0.648833819,1.368906195,-0.258639405,2.294242568,0.163635126,0.106788758,-1.982963113,0.621455125,-0.396136587,0.361393837,-0.406425007,-1.414819877,0.326099203,-3.086432841,1.502407349,-0.071488789,-1.379750879,-0.464709022,0.088632362,0.15599529,-0.110225962,-0.901878377,0.229556417,-0.219180069,-0.301795675,0.72100774,-0.781170374,0.1155975,-0.590006699,0.657491398,-0.062277202,-0.473295675,1.800431484,0.68078002,-0.174742351,-0.388761855,-0.975070514,-0.975773676,0.252184178,1.534760523,-0.434172521,-0.467367658,-0.458586132,-0.458586132,0.211923053,-0.476210614,-0.342961024,-0.415590526,0.093259282,-0.98611074,0.088481531,0.523163575,0.093008106,-0.241901493,-1.081737283,-0.560416984,-0.239649743,-0.930535755,-1.259744566,0.33434514,-1.302085912,-0.981365515,-0.481093837,-0.433722552,-0.488986568,-0.083165636,0
ZL9BTWF-09,-0.996520853,-0.638179476,-0.556420272,-0.611443941,-0.779554111,-0.206097681,-0.938542689,-0.395623789,-1.751128801,0.779687704,-0.212399742,0.535686872,-0.89310084,-1.408388033,-1.363472017,-1.52194321,0.692933149,-0.308183306,-0.572229654,0.311894636,0.57889663,-0.08197637,1.414063219,-2.888478755,-1.27542355,-0.700977375,0.796819917,-0.694578308,-1.049291249,0.284290561,-0.25691966,-1.999716676,0.079063775,-0.783305545,-0.215466625,0.239718944,-1.200995367,0.644013568,-1.423977715,1.609370407,-0.667171412,-1.462258488,-0.354479807,0.577858478,-0.108274425,-0.646958866,-0.316614932,-0.161593622,-0.210965169,0.693884131,-0.812617044,-0.874683468,-0.285629093,1.127152934,0.409292797,0.121447135,-0.500015379,0.432228757,0.523762756,0.138960485,-0.507430396,-0.573740157,-0.574147537,0.074335544,0.819836272,-0.395557232,-0.427248053,-0.42296572,-0.42296572,0.535779733,-0.465911891,-0.027936507,-0.435737694,-0.616221486,-0.475132983,-0.613946936,-0.313019733,-0.616272263,-0.279018709,-1.117907832,-0.435466074,-0.793590028,-0.722622052,-1.360437425,1.069274319,-0.309351736,-1.044799801,-0.46985856,-0.587280048,-0.415260886,-0.86173641,0
ZL9BTWF-10,-0.325395087,0.046184121,-0.992211642,-0.611443941,0.221555606,0.140945229,-0.938542689,0.66465494,-0.151963485,0.494218448,-0.244349108,1.391124036,-0.89310084,-1.408388033,0.680960488,0.220513002,1.343054547,0.705001748,0.45715294,-1.158673346,0.237649661,-1.211008904,1.267253353,-1.260739242,-2.718610617,-0.52152918,0.136832561,-0.391754315,-0.411760694,-0.139325008,-0.352365409,-3.167340524,-0.376784891,-0.445677804,0.785593171,-0.398820821,-1.406401846,0.673532584,-1.907419137,1.557492087,-0.665664031,-1.463159049,-0.334094431,0.799893751,-0.69364742,-0.301539529,-0.25945174,-0.021188963,-0.308346369,0.417943051,0.2941328,-0.679617082,-0.317069494,-0.59964237,0.399209288,0.648810534,-0.7051977,-0.147024987,0.468449189,-0.765878758,-0.506375313,-0.596043564,-0.59560423,-0.618913177,0.26399279,-0.284059594,-0.317798429,-0.310964804,-0.310964804,0.005209835,-0.380950829,0.394945422,-0.435737694,-0.790185257,-0.653642069,-0.795103605,-0.417286832,-0.789377976,-0.293865595,-1.177623362,-0.456291225,0.496052198,-1.007823047,-1.217347573,3.189545003,-1.160266744,-0.854496945,-0.467611504,-0.579364713,-0.439836114,-0.696001048,0
ZL9BTWF-11,-0.382002175,0.312959298,-0.828478889,-0.611443941,-0.779554111,0.497230572,-0.138068908,0.07216734,0.182630424,0.042700107,-0.167836486,1.687656833,-0.89310084,-0.672980346,0.530190515,0.18438789,1.068596328,0.452301706,0.367229457,0.38149201,0.095162414,-0.400516644,1.72784997,-0.607049951,-2.258494359,-0.804944628,-0.026172071,-0.414772315,-0.810782556,-0.482962332,-0.961845564,-2.705495459,1.144865517,-0.41653109,-1.278926939,0.920860067,0.594306701,-0.540133013,-0.181496966,0.382880641,-0.498975935,-1.47891177,1.791410521,-0.699826113,-0.079764524,0.235864406,-0.292443942,-0.516762735,-0.136957217,0.233594854,1.755823428,-0.652852114,-0.154696575,-0.672204518,0.662639378,0.177969094,-0.257681489,1.751574207,1.575194231,-0.4724271,-0.284648466,-0.949732131,-0.950442099,2.598991204,1.21584059,-0.298960049,-0.330748852,-0.316553126,-0.316553126,1.543425055,-0.402491015,-0.428596755,-0.435737694,-0.455551107,-0.113441661,-0.449048933,-0.250539893,-0.455647267,-0.323559368,-1.11961399,-0.372990618,-0.603173055,-0.811883433,-1.371036673,0.676087208,-0.876628408,-1.002510277,-0.481093837,-0.560367909,-0.587287479,-1.004345909,0
