,SampleID,Deseq_SLFN5,Deseq_CALCOCO1,Deseq_TRIM37,Deseq_TIAM1,Deseq_RPS5,Deseq_DYSF,Deseq_CDCP1,Deseq_TBC1D9,Deseq_MEFV,Deseq_KLF2,Deseq_HBA2,Deseq_BRI3,Deseq_SCARNA12,Deseq_FKBP8,Deseq_MKRN1,Deseq_UST,Deseq_MRPL43,Deseq_RPS20,Deseq_SCARNA2,Deseq_JADE2,metabolome_nRPLC_209.0819_5.9,metabolome_nHILIC_740.525_4.5,metabolome_nRPLC_495.2962_9.1,metabolome_nHILIC_447.2749_7.2,metabolome_pRPLC_146.06_3.6,metabolome_pHILIC_132.0766_9,metabolome_nRPLC_539.2489_8.8,metabolome_pRPLC_288.2172_5.1,metabolome_nHILIC_74.0246_9.6,metabolome_pRPLC_269.1382_7.1,metabolome_pRPLC_526.2924_9.8,metabolome_nRPLC_172.098_2.8,metabolome_nRPLC_445.3324_11.4,metabolome_nHILIC_174.056_3.8,metabolome_nRPLC_399.3268_11.1,metabolome_nHILIC_188.0023_1.6,metabolome_pHILIC_154.1225_1.6,metabolome_pHILIC_229.1181_10.5,metabolome_nHILIC_191.0561_8.5,metabolome_nRPLC_227.1289_6.9,proteome_F11,proteome_PSTK,proteome_BTD,proteome_PROZ,proteome_SERPINF2,proteome_IGHA1,proteome_CLEC3B,proteome_KV320_2,proteome_CAMP,proteome_LV743,proteome_KV320.2,proteome_CAPZB,proteome_HV313,proteome_LGALS3BP,proteome_VCL,proteome_PGLYRP2,proteome_HP,proteome_COMP,proteome_ORM2,proteome_C1R,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,gut_genus_Clostridium.IV,gut_genus_Dorea,gut_genus_unclassified_Porphyromonadaceae,gut_family_Porphyromonadaceae,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_phylum_Proteobacteria,nares_genus_unclassified_Neisseriaceae,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_order_Bacillales,nares_genus_Staphylococcus,nares_family_Staphylococcaceae,nares_class_Betaproteobacteria,nares_family_Comamonadaceae,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
11,ZKVR426-07,-0.939100232,-0.584781246,-0.783860866,-0.692055513,0.602859266,-0.585066955,1.359853613,-1.203256739,-1.01238624,-1.126322568,0.122603208,-0.989118647,-0.899657502,-0.906483873,0.348872902,0.981708204,-0.947872583,-0.78479483,-1.087149846,-1.173254843,-0.155214018,-0.890743281,-0.429414435,1.003836722,-0.754057108,-0.460548547,-0.032560732,-0.285831879,0.561810305,-0.529795699,0.513728729,0.218592279,-1.127772136,-0.504156378,-0.756642463,0.328039173,-0.69337209,1.467154774,-0.878705549,-0.322902529,0.140146174,-0.545828968,1.394028795,0.365346055,-0.333929436,-0.40156134,-0.471938423,-0.261279228,-0.034425302,0.417519301,0.304260185,-0.67813058,-1.220922846,-0.156914536,0.725615897,0.054179669,-0.122849696,0.846483532,-0.358800644,0.394968103,0.319294995,-0.430539052,3.729332153,0.152864561,0.293095827,-0.013521713,0.570312547,-0.504737259,-0.43638543,-0.463769073,-0.463769073,0.809643897,0.817727346,0.817271538,-0.462074602,0.213015746,-0.805556537,-0.804807642,4.501186676,1.089862225,3.181384873,-0.242761553,0.809073362,0.298491215,-0.255735813,2.649123515,1.305627826,-0.027964193,-0.261171254,-0.348822771,0.079809461,0
4,ZKFV71L-07,-0.939100232,0.380694043,0.691067151,-0.692055513,-0.732512712,0.409310806,-0.820011371,0.577865004,-1.01238624,-0.272194996,-0.717604576,-0.989118647,-0.899657502,0.075067225,1.314151198,-0.444113478,0.4059643,-0.78479483,-1.087149846,0.684820805,-0.162807763,-0.752490596,-0.420111515,-0.225231077,-1.055203112,-0.218952507,0.930052882,-0.021689268,-0.931854305,-0.013150573,-0.246007247,-1.03740214,-1.094305342,-0.705998228,-0.98353194,-0.342117858,0.787817969,-0.1987489,0.379637335,-0.61376602,0.491291499,0.498275722,-0.728633069,-0.436709476,0.416510254,-0.331677185,0.440778183,-0.001628522,0.637060712,-0.040066809,-1.486553881,-1.323186436,-1.529218974,-1.395477801,-3.574195096,0.079904764,-0.175641154,0.641423347,0.269071481,-0.274006579,-0.277629876,-0.443805006,0.361284909,-0.394959863,1.79562228,-0.183668169,-0.373472466,-0.405280372,-0.41573106,-0.443127272,-0.443127272,-0.798434192,-0.813267328,-0.813262449,-0.456714453,-0.428596755,2.802351565,2.804069807,4.431149511,1.050125449,3.522788451,0.135170748,0.861788856,0.258126803,-0.686252868,0.916770525,1.108681061,-0.134848463,-0.439039438,-0.275340008,-0.277790847,0
107,ZUPAQVU-08,0.860162176,-0.584781246,-0.783860866,-0.692055513,0.445054676,-0.585066955,-0.820011371,-1.203256739,0.259704888,0.414159088,-0.717604576,-0.989118647,-0.899657502,-0.906483873,0.559124338,-0.543678935,-0.947872583,0.192662691,0.379185585,-1.173254843,-0.136267504,-0.047732497,-0.034884004,-0.192159456,0.253503962,-0.426799153,-0.47329566,-0.494611214,0.252640887,-0.66631944,-0.633224291,1.672409537,0.176601896,0.210431952,0.801568336,0.389955098,0.288242371,-0.190352207,-0.477117925,-0.082422748,-0.376385561,-1.857563332,2.048140794,0.047832272,1.926162349,-1.755076697,3.60051787,-0.830546309,-0.45198049,-0.380316436,-1.074835963,-1.703182124,1.671206026,1.229484312,1.1591089,1.011028838,0.260328171,-0.318621366,-0.729759324,0.017516185,-0.799445499,0.292051082,2.118656659,-0.68307185,-0.435737694,-0.15473965,-0.310523978,-0.12025558,0.031141666,0.003473516,0.003473516,-0.113852431,-0.10443714,-0.104632476,0.002160892,0.787170286,0.393370954,0.394441968,6.168071207,1.092176989,4.069034174,-0.053795402,-0.349545734,0.431117136,0.074021932,1.956182317,1.984336678,-0.149762548,-0.267166811,-0.201857244,0.081206336,0
42,ZLTUJTN-13,-0.939100232,-0.584781246,-0.783860866,1.116100106,-0.732512712,-0.585066955,-0.820011371,-0.222525317,-0.146209961,0.27890199,-0.717604576,-0.989118647,-0.899657502,0.381625266,-0.986716613,-0.1202148,-0.947872583,-0.78479483,-0.406246249,-0.343647945,-0.149345794,-0.729159743,-0.468560689,-0.227705131,-0.530068084,0.156370178,-0.499203614,0.733450449,0.476053923,1.56369841,0.52528687,1.225182225,0.03383181,0.213843964,-0.434725597,-0.543443548,1.451689266,0.348466749,-0.8566836,0.028547544,0.770693389,0.370312089,-0.299983515,0.988573358,0.881219355,-0.488107038,0.227641687,-0.588146304,0.558324939,-0.250344338,-1.128762321,-0.705223851,-0.415156734,0.008974744,-0.966027809,0.024697221,0.939425807,0.520066365,0.952197217,-0.036484674,-0.331321014,-0.456431638,-0.492520907,-0.683421428,1.413693985,-0.201269973,-0.417286832,-0.530345307,-0.437520973,-0.464903925,-0.464903925,1.856947784,1.867146787,1.866394562,-0.46857936,0.992369622,-0.902050494,-0.901327524,4.277067747,1.196341354,2.999302966,-0.322326248,1.670466863,-0.012891384,-0.796172116,4.381476503,0.587529621,-0.239247053,-0.340112751,0.0430853,0.113334489,0
114,ZVM4N7A-6021,-0.39560776,-0.584781246,0.019671994,-0.692055513,0.139009259,-0.585066955,-0.820011371,0.444234264,-0.448939316,-0.660998455,-0.717604576,-0.989118647,-0.899657502,-0.906483873,-1.323337887,0.395595921,-0.947872583,-0.351849877,-0.12309935,-1.173254843,-0.139249484,0.869126807,0.32155825,-0.187935686,-0.113680772,2.2907236,-0.480755712,-0.814892005,0.120657688,0.610915009,2.182814821,0.195939834,-0.909024614,-0.084396056,-0.541847934,-0.492183136,-0.697185045,-0.814720439,0.564416652,-0.094647569,-0.601323412,-0.341236251,0.122035571,-0.54037691,-0.372508027,0.986457269,-0.689580986,0.299873494,-1.141909597,1.198928801,1.365030412,0.129545648,0.895009787,0.639369039,0.230129177,0.040669146,-0.139278884,0.573274078,-1.285436595,0.529678921,0.760248634,-0.408905557,-0.479373956,1.91202326,-0.435737694,-0.752112979,-0.004996422,-0.382098731,-0.385040796,-0.412455684,-0.412455684,-1.008456894,-1.011824418,-1.011763454,-0.316768732,3.161829294,-0.72127507,-0.720503531,2.428086588,0.846812041,1.610928421,-0.043849815,0.276310474,-0.122451927,-0.869451615,2.649123515,0.499661064,-0.274046583,-0.363095719,0.239039336,-0.525037934,0
112,ZVM4N7A-07,-0.939100232,-0.584781246,-0.783860866,2.439935736,-0.732512712,-0.585066955,-0.820011371,2.133862498,2.694500973,2.58118623,0.766059838,-0.989118647,-0.899657502,2.611566789,1.327425297,-3.031326307,-0.947872583,-0.78479483,-1.087149846,-1.173254843,-0.150878423,0.694134693,1.520941996,-0.188714506,-0.134024911,1.912884029,-0.535792071,-0.455159669,0.569180762,-0.682450686,0.222656861,-1.04836234,-0.9813615,-0.178901155,-0.69738,-0.777133038,2.988534438,-0.722228581,0.276610353,-0.185113131,0.417796154,-0.492791686,0.518457018,-0.073404565,-0.045294579,-0.008269578,1.573584177,-0.205475721,-0.20161279,-0.703496415,0.572130284,0.088611069,-1.382435586,-0.046346347,-1.578749332,0.588204206,0.894082843,0.643938387,0.583919743,1.858301901,0.436775491,-0.456431638,-0.453431159,-0.662847783,-0.435737694,-0.586992593,-0.284041244,-0.519960952,-0.436662846,-0.46291364,-0.46291364,-0.965001914,-0.960190371,-0.960143991,-0.475600513,-0.311904856,0.485036588,0.48613223,2.204400348,0.85596715,2.269734916,2.588977248,1.13310277,0.351230325,-0.202088709,0.114315292,2.940677424,-0.090228287,-0.093003277,4.247965545,0.462346447,0
151,ZYXQKWY-08,-0.939100232,-0.584781246,-0.783860866,0.044933782,-0.732512712,-0.585066955,1.354871152,0.426357178,-1.01238624,-0.197130264,-0.717604576,0.088890391,-0.062835411,-0.906483873,-0.349467445,-1.530819773,-0.947872583,-0.251891751,-0.541959819,-0.509000155,-0.151856356,0.163538999,0.89593142,-0.198402233,0.173161855,1.104768866,-0.509735019,-0.416384311,-0.626027295,-0.480808998,-0.847070328,1.074316328,0.415459008,0.008694094,-0.39611633,-0.548149226,-0.697457569,3.042268436,-0.859144725,0.223128355,0.004737474,-0.871740334,1.246645774,-0.749871668,0.565932945,0.159001493,-0.234161218,0.454379762,0.527417558,-1.124558004,0.416975176,1.658724748,0.058356763,0.003057395,0.850039561,-0.257455932,0.483810761,-0.831222059,0.921817687,-0.874210137,1.865427801,-0.287845733,-0.503439558,-0.425487368,-0.435737694,-0.884840363,-0.417286832,-0.539738915,-0.438929604,-0.459450033,-0.459450033,2.264980111,2.282293555,2.281424068,-0.472958737,-0.428596755,-1.068002168,-1.068154529,4.725305605,1.161619899,3.591069167,-0.561020334,0.572414484,0.321556593,-0.548853808,2.649123515,0.854165241,-0.199476162,-0.237189027,-0.054891718,-0.022162502,0
35,ZLGD9M0-15,-0.490447244,-0.584781246,-0.783860866,0.154399353,-0.301948836,-0.585066955,0.773014216,-1.203256739,-0.215839643,-0.742197554,-0.717604576,-0.989118647,-0.899657502,-0.150515018,-0.54319116,-1.96902915,-0.947872583,-0.427398809,-0.460982337,0.038382164,-0.057359443,-0.853318376,-0.458080849,-0.22515975,-0.749444974,-0.380197139,0.436174749,-0.92063961,-0.346695886,3.572572943,0.763737996,-0.474754768,-1.453087528,-0.339799751,-0.991307041,7.647609375,-0.699627821,0.76455755,2.285809532,-0.389904152,0.195960838,-0.620438303,0.738529557,0.941206949,-0.768369021,0.319306578,0.224008356,0.020832086,0.593652194,-0.036534731,-1.502348852,0.84087737,0.252495559,-0.11135048,0.537145559,-0.433968178,0.654575546,0.621587795,0.311618809,-0.512153035,-0.38822427,-0.456431638,-0.372868699,0.266436777,-0.435737694,-1.004931187,0.118072031,-0.43742212,-0.438929604,-0.445523287,-0.445523287,1.866789728,1.840073294,1.839328715,-0.395180866,1.047833295,-0.137602454,-0.136674098,2.589172067,0.981454127,1.906811521,0.622504507,0.312201875,0.010173994,-0.773272273,1.78294702,0.484511313,-0.254161137,-0.419054249,-0.054891718,-0.62631146,0
125,ZWFDEY0-07,0.869657245,-0.02885611,-0.783860866,-0.692055513,-0.181244576,-0.585066955,1.114643763,0.246357618,0.267904716,-0.310748079,-0.717604576,0.545904502,-0.899657502,-0.341302212,0.13523454,0.133160031,0.344855647,-0.327206422,-0.619010992,-0.227394199,-0.151865694,-0.668369195,-0.07134482,-0.179947566,-0.504423506,0.605918186,-0.418350624,-0.21932958,0.144288277,-0.457206647,1.17165256,-0.386106059,3.187832158,-0.589991594,5.156356583,-0.482823474,1.302431392,-0.630624718,0.053566023,-0.488631378,0.962948373,0.056173714,0.630005112,0.241083781,-0.93322992,-0.946056166,-0.017584546,-0.083972644,-0.967126028,0.539141432,-0.418811058,-2.482147167,1.121424782,0.374967102,0.215872631,0.040698147,-0.084978167,0.259665218,-0.616594735,-0.835078555,-0.457371594,-0.456431638,-0.508345209,-0.902514815,-0.435737694,-0.564189648,-0.417286832,-0.40487811,-0.301829088,-0.329294613,-0.329294613,-0.695908123,-0.689550462,-0.689580527,-0.342982734,-0.396219048,-0.741270707,-0.740504541,-0.219631164,-0.455918531,-0.268864859,-0.057888086,-1.140626565,-0.586692299,-0.249923558,-1.160266744,-0.991937896,-0.337282289,-0.464592358,-0.439836114,-0.287444106,0
31,ZL9BTWF-6011,0.693885831,0.218326212,-0.783860866,0.222153108,-0.732512712,-0.585066955,0.48000127,0.324769783,-0.152080754,-1.126322568,0.960656297,0.348112657,0.728707144,-0.906483873,-0.067391264,-1.231535948,0.178284151,0.25217652,0.451856871,-0.349270877,-0.130933451,-0.267484895,-0.381933282,5.350770487,-0.377170227,-0.534824902,-0.534475984,-0.509853014,0.295348756,-0.443338773,-0.948351228,0.37562311,0.955200042,-0.341170771,0.890382174,-0.122399327,-0.682582474,0.133080129,0.578589597,-0.049796591,0.217879227,-0.000337139,0.030302895,1.001724166,-1.040341448,-2.671942323,0.414297902,-2.089002721,0.383518851,-0.1443663,-0.914210333,0.18354924,1.723468503,1.585685525,0.891207139,1.023154595,-2.931320722,-0.916255865,-0.769586181,0.829515076,-0.798495851,-0.310869356,-0.508747726,-0.214358319,-0.435737694,0.189004066,-0.417286832,-0.439392368,-0.318553423,-0.346008771,-0.346008771,-0.221644125,-0.24739369,-0.247548646,-0.359776458,-0.428596755,-0.61620322,-0.615403451,-0.323559368,-0.167065983,-0.435466074,0.279669274,-0.147865856,-0.512497561,-0.429981208,-0.876628408,-0.849210755,-0.39121162,-0.227923846,-0.464411341,0.229033536,0
51,ZLZNCLZ-08,0.854254946,2.774385369,3.450451935,3.226485162,0.171118412,3.200566454,4.312808278,1.911847655,1.689912911,-0.011617474,0.730713054,1.108909364,-0.389725139,1.391126855,0.592184443,1.07980611,2.522609365,0.64378811,-0.511727047,1.96928633,-0.123760021,0.151439858,-0.071421218,-0.197046781,0.046265181,-0.124834506,-0.486190834,-0.587061464,-0.132738815,-0.913603954,-1.986759004,1.241016047,-0.040914117,0.013352516,-0.2526201,0.568740819,1.201781686,0.089671334,-0.869377138,0.382925366,0.38179651,-1.042544677,0.234442516,0.227996531,-0.488954892,-0.076784922,-0.155533146,-0.579752742,0.121643922,-0.609545514,-0.66550004,0.784443065,1.818079294,-0.353151333,-2.331534372,2.103878621,-0.223478621,-0.491742055,1.261311454,0.882523888,0.917007897,-0.153032471,-0.411228914,1.912366841,-0.435737694,-0.574033752,0.387791049,-0.542120993,-0.438929604,-0.466311699,-0.466311699,-0.760321606,-0.753422399,-0.753434423,-0.476665334,0.023768709,0.422900679,0.423979627,-0.338406254,-0.517340219,-0.456291225,0.392188394,-1.014354367,-0.528396433,-0.202153161,-0.309351736,-0.79634885,-0.377729287,-0.235839181,-0.366110432,0.099088202,0
75,ZN9YTFN-01,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,0.131052838,-1.01238624,0.762296339,-0.436534953,-0.989118647,-0.899657502,-0.906483873,-0.639477495,-1.030707665,-0.947872583,-0.222022263,-1.087149846,-0.044553954,-0.15397168,5.816539677,-0.411777079,-0.209101152,-0.409998469,-0.688953739,0.316986149,0.12362621,1.275003442,0.242044572,1.089082263,-0.22490658,-0.239407482,-0.948726556,-0.607850701,-0.379154143,0.064692818,-0.390867973,-0.338753215,-0.449154371,-0.40648177,-0.629446059,0.759834709,-0.230328964,-1.187690778,-0.083786565,0.336288917,0.41012982,-1.196138514,-0.260146294,0.056050584,0.865067191,0.675567886,0.370409424,-0.806031659,-0.249533407,-1.072826686,-0.8381926,-0.957673106,-0.250405004,-0.226769664,-0.138405558,-0.440939701,1.349441085,-0.423322553,-0.85741832,6.164594565,1.814309214,2.330852551,2.340280563,2.340280563,-0.271554405,-0.273311077,-0.273458713,2.367855103,2.817272343,-0.878436812,-0.886712847,-0.293865595,-0.834173758,-0.435466074,1.629898719,-0.035744852,-0.279314099,0.143263553,-0.876628408,-0.595473614,-0.328294068,-0.289663458,-0.390685659,0.369991187,0
171,ZY1ZKJY-05,1.116264195,-0.667202174,-0.545194256,-0.697484101,1.432931422,1.776580816,1.165696855,-0.113303833,1.389023757,0.418640785,-0.604023105,0.519400481,-0.591401678,1.322746153,1.212283403,0.494179067,-0.194149536,1.308956332,0.530899911,0.426479676,0.145567167,0.020651839,0.583553135,-0.735897536,-0.38229031,-0.506353066,1.09829085,0.442165208,0.673829397,2.030339833,0.90642997,1.398219324,-0.917116521,-1.232558175,-0.790464475,-0.234080217,1.226766837,2.824804947,0.056060253,-0.374448949,1.865592006,-0.905776862,0.363307517,0.825553997,0.153065848,3.092307002,-2.393011465,-0.567943495,1.233814498,-0.073925108,-0.2968758,1.114334927,0.815869387,0.110786781,-0.892318678,0.224626787,1.738459447,0.609848842,3.099789095,-0.325705186,-0.393101171,-0.642175976,0.542439567,-0.556161772,-0.414409574,-0.306602587,-0.401400779,2.145316459,3.65326232,3.671747567,3.671747567,-0.047999864,-0.069752418,-0.069837403,3.746992578,4.449368031,0.392440893,0.392624878,-0.23447805,-0.758249727,-0.477116377,-0.031922135,-1.291935488,-0.438302822,0.073445281,-0.876628408,-0.944362182,-0.397952786,-0.436888686,-0.710163616,0.157453479,1
73,ZN3TBJM-10,3.433813331,3.449068204,2.22392626,1.549188212,3.464090591,2.310405821,1.140866721,2.395477533,2.973689151,2.994104547,1.56333303,1.027898331,3.267842182,3.166548455,3.503467056,0.984945642,0.750769414,3.540483372,3.091778912,2.816500723,-0.110741188,1.809615469,-0.219054591,-0.225860828,0.042383791,2.22857238,0.512569371,-0.126608902,0.073328131,-0.612926033,-1.026608622,1.34724175,-1.236276676,0.134006217,-0.774643914,-0.124954747,0.771161413,-0.557783008,-0.64545275,0.12284959,0.575954087,-0.816914875,0.662922421,-0.830716108,-0.815162917,1.598878505,0.250760328,0.495003814,0.812293639,-0.367038041,-0.608995119,-0.852255119,0.162360016,0.708568964,0.247864718,-1.150732779,0.337703643,0.245696413,0.458009606,-0.671143294,-0.120003327,-0.411446867,-0.512016655,0.510260518,-0.402966089,-0.212302453,0.519295154,1.270452935,1.790580634,1.765067623,1.765067623,-0.171286557,-0.164012128,-0.164190636,1.743299253,-0.428596755,0.872754019,0.873953831,-0.338406254,-0.822401268,-0.352165466,0.764367024,-0.147865856,-0.26871485,-0.870938715,-1.018447576,-0.722342184,-0.382223398,-0.246129117,-0.513561796,0.439368781,0
40,ZLTUJTN-09,0.042020552,-0.584781246,0.666688736,-0.692055513,-0.732512712,-0.585066955,0.716999141,-1.203256739,-1.01238624,-0.286312482,0.325777657,0.59189565,0.327630622,-0.906483873,-0.818848641,1.30675919,1.083092899,-0.00323609,0.132501612,-0.199055072,-0.156976723,-0.391878035,-0.466974228,-0.225300305,1.149244327,0.302070218,-0.49363647,-0.046689908,-0.439965074,1.17034257,0.13808087,0.451070365,0.108560376,0.516048231,-0.434434462,0.476482378,0.477701406,-2.17779173,-0.837669444,0.125055679,0.54006621,1.465395924,0.842515877,0.90326605,1.332021826,-0.385960339,-0.330459437,-0.240437509,1.538766028,-0.340362476,-1.42248666,1.746615177,-0.12049483,-0.088997975,-2.612521747,-0.524878736,0.809290269,0.634682132,1.441380002,0.108009516,0.367047906,-0.456431638,-0.503175726,-0.829712824,1.477223118,-0.007551604,-0.417286832,-0.490357639,-0.438929604,-0.404674019,-0.404674019,3.004490291,3.018683516,3.017606028,-0.417594108,-0.428596755,-1.02451827,-1.023828204,-0.223915283,-0.718648507,-0.432804706,0.46275694,0.762336997,-0.380216519,-0.483043243,-0.223731147,-0.693966665,-0.398051176,-0.228236305,-0.464343798,0.175011088,0
85,ZPEL6L3-02,0.319624642,-0.584781246,0.08660086,0.694645758,0.201251349,-0.585066955,0.704267717,0.274265743,-0.402007988,-0.048635083,-0.717604576,0.578799732,0.674886747,0.050847575,-0.498832147,0.829893153,-0.947872583,-0.009709927,-0.06133345,0.076590746,-0.127475309,-0.003656165,-0.272427519,-0.214918903,0.062277017,-0.854018216,0.013873527,0.405740166,0.933939099,-0.847783177,-0.501396323,-0.818197479,-0.678896488,-0.007133903,-0.515094459,1.375736395,-0.685573571,0.229438862,1.684302446,-0.488367125,-0.206673916,0.747040375,0.322464109,0.817260142,-0.935618454,0.488659622,0.05669117,-1.059392326,-0.736945623,0.53175456,0.297749338,-0.667707352,1.344967324,0.139241996,0.364194536,0.433130445,-0.766963921,-0.610242526,-2.192846948,0.367821056,-0.671473524,-0.424425525,-0.128508968,-0.072112686,1.458871416,0.500166136,-0.195149383,-0.52065957,-0.437851184,-0.460815089,-0.460815089,-0.968105569,-0.961623525,-0.961576741,-0.474209969,-0.413002594,-0.727742357,-0.726972556,-0.295865376,-0.536094432,-0.215064547,0.390272157,1.702983467,-0.522578656,-0.585831487,-1.068847252,-0.826262139,-0.44665479,-0.344519481,-0.610085324,-0.336191983,0
47,ZLYEM2C-03,0.487958751,-0.584781246,0.241677214,-0.692055513,-0.732512712,-0.585066955,0.266654543,-0.389030739,-0.29326658,0.095488201,-0.717604576,0.128657928,-0.899657502,-0.223997666,-0.026561006,0.726890782,-0.006530862,0.351997336,-0.521847869,-1.173254843,-0.146762865,-0.801362153,-0.314876417,-0.206761565,0.342902643,-1.0967063,0.100283988,-0.257953155,-0.080882678,1.21316813,-0.408615323,-0.370030131,0.653882102,0.228647581,0.029258639,-0.02111889,3.080402466,0.553227093,0.622220339,-0.129738404,-0.01648473,2.302320985,0.416704417,-0.420849296,-0.984709718,0.063510209,1.474958475,0.045143592,2.649599519,-0.173436518,0.199177963,0.682575161,0.690809364,-0.121849787,0.072758058,-0.593288673,-1.927872505,-0.082062697,-1.244775367,-0.02451918,-0.795922039,0.463393668,0.095546563,0.707708537,0.884237725,-0.564603421,0.160537303,0.315997199,-0.252277667,-0.247795349,-0.247795349,-0.95535259,-0.958391146,-0.958345275,-0.205037988,3.721386113,-0.585841569,-0.585033643,-0.241901493,-1.081737283,-0.560416984,-0.239649743,-0.930535755,-1.259744566,0.33434514,-1.302085912,-0.981365515,-0.481093837,-0.433722552,-0.488986568,-0.083165636,0
29,ZL9BTWF-11,-0.410423694,-0.584781246,0.527030875,-0.692055513,0.378482339,-0.585066955,0.008206123,-0.162474188,-0.46429922,-0.673683472,-0.717604576,0.876394958,-0.238333792,-0.034097415,-0.363850694,0.88011335,0.623180011,-0.363652218,-1.087149846,-0.02375042,-0.066492795,-0.672204518,-0.136957217,-0.164962081,-0.226076022,-0.680737758,-0.51101564,-0.516762735,0.177969094,-0.546554807,0.069795618,-0.022262722,0.752931503,0.124218719,0.700559538,1.751574207,-0.699826113,0.910635247,1.448762446,-0.242057013,0.469216907,-0.015728588,-0.540133013,1.554963276,0.382880641,-2.705495459,0.079941942,-0.235536617,1.392531483,-1.059987385,-1.478652223,0.915927125,-0.590354282,1.144865517,-0.124593763,-0.321071754,-2.258494359,1.362880726,0.027774102,0.095162414,2.598991204,1.21584059,-0.284648466,1.543425055,-0.435737694,-0.113441661,-0.250539893,-0.402491015,-0.298960049,-0.316553126,-0.316553126,-0.449048933,-0.455551107,-0.455647267,-0.330748852,-0.428596755,-0.950442099,-0.949732131,-0.279018709,-1.117907832,-0.435466074,-0.793590028,-0.722622052,-1.360437425,1.069274319,-0.309351736,-1.044799801,-0.46985856,-0.587280048,-0.415260886,-0.86173641,0
16,ZKVR426-2011,-0.939100232,0.860525389,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,0.535856421,0.152297674,0.18723388,1.417420176,-0.899657502,-0.906483873,-1.94986524,0.437727259,-0.947872583,-0.78479483,0.634377934,-1.173254843,-0.154268299,-0.536866442,-0.434787704,-0.219744116,-0.761920237,-0.125825299,0.021057611,-0.182882876,0.382515577,0.007644237,1.595694404,-0.002700448,-1.028201597,-0.855694976,-0.707278588,-0.4482902,1.596309204,2.870641273,-0.867781495,-0.65828857,-0.013200405,0.544063705,0.649938931,0.286782787,0.382651425,0.096110929,-0.725074107,0.434076537,0.130451937,-0.152131741,0.387218322,0.934305859,-1.939293092,-0.606867819,-2.635539876,-1.048735036,0.318169005,1.706870413,0.602585821,-0.653553029,-0.426254207,-0.38642456,3.655206495,-0.658074378,0.014766278,0.259840293,-0.093387745,-0.441099134,-0.438929604,-0.466311699,-0.466311699,-0.377162644,-0.380056668,-0.380174152,-0.451656084,-0.428596755,0.15059325,0.151599036,-0.293865595,-1.177623362,-0.456291225,0.496052198,-1.007823047,-1.217347573,3.189545003,-1.160266744,-0.854496945,-0.467611504,-0.579364713,-0.439836114,-0.696001048,0
110,ZVBQY1N-6021,-0.939100232,-0.584781246,-0.783860866,-0.148903091,-0.259365107,-0.585066955,-0.820011371,-1.203256739,-0.501258913,-0.704206731,1.009100525,0.355534216,-0.282929487,-0.906483873,-0.236845364,-0.764238373,-0.947872583,-0.392051544,-0.685351224,-0.683706969,-0.144613489,-0.45932266,-0.436320455,-0.195819047,0.607220245,-1.237025384,-0.522954315,-0.780811727,-0.79639132,-0.867980134,-1.472821332,1.076865058,-0.010925786,0.125737361,-0.081994101,-0.731650377,-0.694338745,-0.338990956,-0.597882655,0.012973219,-0.77445404,-0.080229273,-1.012647572,0.185696087,0.74436707,0.024221867,-0.761479939,0.147864425,-0.424405927,0.319684128,0.414591326,-0.746465674,-0.72021492,-0.19464082,0.92839444,-0.409700349,0.509180798,-0.884656579,-0.278935183,-0.268791192,-0.795105519,-0.456431638,-0.452336189,-0.876187996,-0.18648941,-0.342551276,-0.417286832,-0.139404221,0.020895832,-0.006766083,-0.006766083,0.539123253,0.546763939,0.546384667,-0.019463707,-0.176091608,0.351434723,0.352494469,-0.323559368,-1.11961399,-0.372990618,-0.603173055,-0.811883433,-1.371036673,0.676087208,-0.876628408,-1.002510277,-0.481093837,-0.560367909,-0.587287479,-1.004345909,0
